year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,post2016,HHI_dom,inv_mu_j,mu_j,ln_mu_j,d_inv_mu_j,d_ln_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu,neg_exit_inv_mu,decomp_total_j,decomp_gap_j,dom_M,S_j,L_S_j,dS_j,S_bar_j,inv_mu_bar_j,ln_mu_lag_j,dln_dom_j,inv_mu_M,mu_M,ln_mu_M,d_inv_mu_M,d_ln_mu_M,c_mfg_total_invmu,c_mfg_within_firm,c_mfg_between_firm,c_mfg_entry,c_mfg_exit,c_mfg_between_sector,c_mfg_decomp_sum,c_mfg_decomp_gap,c_BF_AE_mu,valid_sector_bfs,w_sector_valid,wden_sector,wS_bfs,mean_lnmu_sec,mean_dlny_sec,bfs_sector_cov_contrib,bfs_firm_cov_contrib,bfs_firm_within_sector_cov
2013,158.91583,2814,.00014668926,-.000685953631276,,,.53546441,0,.25747856,.8314980293668695,1.202648671051492,.184526350325662,.0125748717166262,-.0152386738080867,11,49968139.296875,.0085185276577253,-.0189523846439796,.0315786235869534,.0085698948840731,-.0085698948840731,.012574871716626,2.09901540593e-16,38495355544.19742,.0012980303361403,.0011205827231296,.0001774476130107,.001209306529635,.8252105935085563,.1997650241337487,-.076540338509254,.8204841007790834,1.218792660394588,.1978607461180024,-.0025593600977248,.0031144742884035,.0001616385245255,.0000103015111194,-.0000229192425021,.0000381882357006,-.0000103636298416,.0001464316500492,.0001616385245255,2.43945488809e-19,.0000170761945927,1,.0011205827231296,.9999710684385569,.0011206151442755,.2005205586575264,-.33708992349744,-2.20597805147e-07,-.0000126398537551,-.0000132224493411
2014,178.03334,2814,.0017694304,.0064413492308297,,,.53546441,0,.25563475,.7713400388639007,1.296445082084537,.2596259665067107,-.0601579905029688,.0750996161810487,13,49423017.5625,-.065199088477704,-.056728786051679,.0697609449873482,.007991060960934,-.007991060960934,-.0601579905029688,2.77555756156e-17,43193072503.97827,.0011442348204784,.0012980303361403,-.0001537955156619,.0012211325783093,.8014190341153851,.184526350325662,-.0109693300213998,.8274373802738019,1.208550669621786,.1894218479794279,.0069532794947185,-.0084388981385745,-.0001967155356618,-.0000796167310162,-.0000692733687756,.0000851873626177,-9.75814487465e-06,-.000123254653613,-.0001967155356618,2.71050543121e-20,-.0000974815800355,1,.0012980303361403,1,.0012980303361403,.2018425284670537,.0487115498836623,1.34144263372e-06,.0000132227645467,.0000105331866271
2015,188.88251,2814,.0018128827,-.0019814523594128,,,.53546441,0,.22389652,.767300163784668,1.30327093254816,.2648772063426977,-.0040398750792326,.005251239835987,14,53848827.625,-.0110845524253374,-.0585500931818442,.081863034036792,.0162682635088429,-.0162682635088429,-.0040398750792325,-1.66533453694e-16,37598970672.26463,.0014321888781046,.0011442348204784,.0002879540576262,.0012882118492915,.7693201013242843,.2596259665067107,.0857643740048317,.7305283574578674,1.368872254979745,.3139872293006585,-.0969090228159345,.1245653813212307,.000216324629843,-.0000142792517784,-.000075424923814,.0001054569304652,-.0000209569698195,.0002215288447898,.000216324629843,-2.43945488809e-19,-6.00865147102e-06,1,.0011442348204784,1,.0011442348204784,.1942880597131819,-.1772452845594487,.0000196631039099,.0000152595291874,-5.76672187843e-07
2016,205.08583,2814,.0011378578,.0011902902913334,,,.4924719,1,.016649874,.2433570623744885,4.109188326990717,1.413225521654758,-.5239431014101795,1.148348315312061,13,23705341.859375,-.001260017374205,-.2800880309279007,.0028656960358265,.2454607491439004,-.2454607491439004,-.5239431014101796,1.11022302463e-16,35308734262.97771,.0006713733118502,.0014321888781046,-.0007608155662544,.0010517810949774,.5053286130795783,.2648772063426977,-.8204802145881054,.71100448297842,1.406460892920068,.3410765440251872,-.0195238744794474,.0270893147245286,-.0009355353238118,-1.32526245353e-06,-.0002945912958594,3.01408491443e-06,-.0002581709755086,-.0003844618749047,-.0009355353238118,2.16840434497e-19,-.0016446516853801,1,.0014321888781046,.999884768658954,.0014323539301689,.3413568653443097,-.1350208142320806,.0000750892944459,2.43901965487e-06,-2.57169167195e-06
2017,240.2775,2814,.00032012354,-.0026988221838096,1403027.6,,.4924719,1,.011943496,.1961103965687685,5.099168720763552,1.629077530516285,-.0472466658057201,.2158520088615266,10,16200292.5,.0048162283076826,.0086335152696032,0,.0606964093830059,-.0606964093830059,-.04724666580572,-3.46944695195e-17,33110351575.41279,.0004892818024932,.0006713733118502,-.0001820915093571,.0005803275571717,.2197337294716285,1.413225521654758,-.3806711200229103,.6964436494116977,1.435866348763067,.3617683944025606,-.0145608335667223,.0206918503773735,-.0000674301886077,2.79499000858e-06,5.01026682621e-06,0,-.0000352237989863,-.0000400116464561,-.0000674301886077,-2.71050543121e-20,-.0001449172780589,1,.0006713733118502,.9999969061919777,.0006713753889568,.3641137588137997,-.1394129161899887,-.0001699296894049,-1.41136073942e-06,-1.35928488384e-06
2018,296.155,2814,.0012109624,-.004642221906721,,,.4924719,1,.17085448,.6628831270607271,1.508561553578946,.41115658327833,.4667727304919586,-1.217920947237955,6,7747011.84375,.0038360266759891,.2982277688565637,.2954891302866819,.1307801953272761,-.1307801953272761,.4667727304919586,-5.55111512313e-17,22593021692.82323,.000342894011659,.0004892818024932,-.0001463877908342,.0004160879070761,.4294967618147478,1.629077530516285,-.7377220971646921,.6855391816725854,1.458705828542418,.377549623812213,-.0109044677391122,.0157812294096523,.0001313454063781,1.59612431110e-06,.0001240889681755,.0001229494537847,-.0000544160577607,-.0000628730821325,.0001313454063781,-5.42101086243e-20,.0005959065563588,1,.0004892818024932,.9998832927146301,.0004893389119092,.3763055049511462,-.5052536225365065,-.0001425101722157,6.22807075006e-07,1.43895688792e-06
2019,340.95334,2814,.00064773485,.0012809268926475,,,.4924719,1,.23100063,.8188268149395959,1.221259467514836,.1998826766599229,.1559436878788688,-.2112739066184071,11,9236553.4921875,.0214286769256223,-.3939885154502556,.5285035264035022,0,0,.1559436878788688,0,19451951218.6379,.000474839433246,.000342894011659,.0001319454215871,.0004088667224525,.7408549710001615,.41115658327833,.1758616169250722,.708845050759099,1.410745548592184,.3441183225136916,.0233058690865136,-.0334313012985213,.0001615126060337,8.76147290107e-06,-.0001610887929961,.0002160875046452,0,.0000977524214835,.0001615126060337,2.71050543121e-20,.0000724445573992,1,.000342894011659,1,.000342894011659,.3927693494369202,-.204022684625251,2.39512203861e-06,.0000205454335832,-2.52689919671e-06
2020,391.72083,2814,,,,,.4924719,1,.15129162,.758071043209799,1.319137578142852,.2769781731804506,-.0607557717297968,.0770954965205277,10,7092725.046875,-.0093630883687257,-.0701034462426829,.0641180359314334,.0454072730498217,-.0454072730498217,-.0607557717297969,8.32667268469e-17,15269459372.46808,.0004645040059286,.000474839433246,-.0000103354273175,.0004696717195873,.7884489290746974,.1998826766599229,-.2640991999329607,.6914015408144923,1.446337534657457,.3690345229542955,-.0174435099446066,.0249162004406038,-.0000366842243832,-4.39757781479e-06,-.0000329256061458,.0000301144281925,-.0000213265120151,-8.14895659998e-06,-.0000366842243832,4.06575814682e-20,-.0000366079818736,1,.000474839433246,.9999870816574683,.0004748455674637,.3671576882058946,-.3166795987238156,-4.17645044315e-06,-4.04435804594e-07,-6.59468091159e-07
2021,577.02502,2814,,,,,.4924719,1,.15280177,.8504064020084159,1.175908362917173,.1620409237508263,.0923353587986169,-.1149372494296244,10,4547374.72265625,.030179380026869,.0621559787717478,0,0,0,.0923353587986168,5.55111512313e-17,9779432450.833601,.0004649937248934,.0004645040059286,4.89718964802e-07,.000464748865411,.8042387226091074,.2769781731804506,-.4445195350463909,.6948166726812274,1.439228561026178,.3641072485282721,.003415131866735,-.0049272744260234,.0000433066041937,.0000140258326263,.0000288869206127,0,0,3.93850954690e-07,.0000433066041937,2.71050543121e-20,.0000533888127905,1,.0004645040059286,.9999828337999823,.0004645119798341,.3950086314813087,-.5748877713746393,-7.14764217442e-06,-5.10041678181e-06,-5.60002882880e-06
2022,1013.2575,2814,,,,,.4924719,1,.23702241,.8204321093297151,1.218869896275744,.197924114922656,-.0299742926787008,.0358831911718297,6,3709592.359375,-.0106499302889135,.176891075025609,0,.1962154374153963,-.1962154374153963,-.0299742926787007,-2.77555756156e-17,6006623720.474208,.0006175836096958,.0004649937248934,.0001525898848024,.0005412886672946,.8354192556690655,.1620409237508263,-.2036280880086547,.6698078886456397,1.492965396424359,.4007643410777132,-.0250087840355877,.0366570925494411,.0001112517830471,-5.76468657287e-06,.0000957491342569,0,-.0001062091926212,.0001274765279843,.0001112517830471,-1.35525271561e-20,-.0000166854587241,1,.0004649937248934,.9987334596981574,.0004655834050397,.3854250079709436,-.5267414506270092,-.0000336050571448,2.54518171382e-06,.0000101946565089
2023,,2814,,,,,,,,,,,,,,,0,0,0,.8204321093297151,-.8204321093297151,-.8204321093297151,,291717318.550293,,.0006175836096958,,,,.197924114922656,,.8513816659500248,1.174561351264403,.1608947598227348,.1815737773043852,-.2398695812549784,,,,,,,,,,0,,.5415886374334151,,.4312438358676494,-3.581101151834354,,0,0
2009,161.90167,2815,,,,,.59331214,0,.34333187,.9008447790075411,1.110069152092659,.1044223125663051,,,6,13971443.3125,0,0,0,0,0,0,,34904789517.3689,.0004002729569691,,,,,,,.8127624998933359,1.230371726219205,.2073163401645151,,,,,,,,,,,,0,,0,,0,0,,0,0
2010,180.69833,2815,,,,,.59331214,0,.27443466,.8149076947158614,1.227132847664024,.2046804301727958,-.0859370842916797,.1002581176064907,8,14401461.16308594,.0148931008622799,-.1064157620878928,.0528949838074345,.0473094068735013,-.0473094068735013,-.0859370842916798,1.24900090270e-16,48994087580.95415,.0002939428382923,.0004002729569691,-.0001063301186768,.0003471078976307,.8578762368617012,.1044223125663051,.0303141880211903,.8125128630104157,1.230749746280855,.2076235335061251,-.0002496368829202,.0003071933416099,-.0001210475227325,5.16951292951e-06,-.0000369377514531,.0000183602666246,-.000016421468758,-.0000912180820755,-.0001210475227325,4.06575814682e-20,-.0000401306131945,1,.0004002729569691,1,.0004002729569691,.2139134222127216,.2423887504265057,9.29444980324e-06,-3.34255626357e-07,-6.56365671466e-06
2011,196.03751,2815,-.0092256293,.0031979348873232,430269.5,,.59331214,0,.30663505,.8818391571205355,1.13399364490152,.1257456011465764,.0669314624046741,-.0789348290262194,8,16077389.375,-.0201032397445348,.0194136392844867,.1677367700917166,.1001157072269942,-.1001157072269942,.0669314624046743,-2.22044604925e-16,52720547971.2946,.0003049548988708,.0002939428382923,.0000110120605785,.0002994488685815,.8483734259181985,.2046804301727958,.1100842271762588,.7957488835954395,1.256677854804761,.2284716157798389,-.0167639794149762,.0208480822737139,.000029384890249,-6.01989239632e-06,5.81339231879e-06,.0000502285860235,-.0000299795352564,9.34233955943e-06,.000029384890249,-6.77626357803e-20,.0000232023276841,1,.0002939428382923,.9999679462905113,.0002939522605526,.2140537083613425,-.0447624509821984,-4.26648481304e-07,-1.32246876434e-06,-4.89171930781e-06
2012,201.33833,2815,.009051255,-.0044666964043112,,,.59331214,0,.20256343,.9067928172506415,1.102787738253109,.0978412813653113,.024953660130106,-.0279043197812651,10,19639512.28125,.0043201021625763,-.1045158566344292,.1251494146019588,0,0,.024953660130106,1.38777878078e-17,48138250426.83725,.0004079814307148,.0003049548988708,.000103026531844,.0003564681647928,.8943159871855886,.1257456011465764,.2001295714184721,.8230434608768082,1.215002666972988,.1947462718295989,.0272945772813687,-.0337253439502401,.0001010334599638,1.53997888961e-06,-.0000372565756062,.0000446117821481,0,.0000921382745324,.0001010334599638,0,8.50955901695e-06,1,.0003049548988708,.9999999999999999,.0003049548988708,.2456764570343572,-.2119017941355933,-.000015069429984,-5.44611402942e-06,3.50236186102e-07
2013,210.33,2815,.0082228519,-.000685953631276,569454.81,,.59331214,0,.2399137,.8470707966847706,1.18053886866807,.1659710025990826,-.0597220205658709,.0681297212337713,9,18849889.390625,-.0246299947837503,.0229080887252157,.1334673281349145,.1914674426422509,-.1914674426422509,-.0597220205658709,-2.77555756156e-17,38495355544.19742,.000489666587674,.0004079814307148,.0000816851569592,.0004488240091944,.8769318069677061,.0978412813653113,-.0410364236822822,.8204841007790834,1.218792660394588,.1978607461180024,-.0025593600977248,.0031144742884035,.0000448276355871,-.0000110545330053,.0000102817002246,.00005990334131,-.0000859351852369,.0000716323122947,.0000448276355871,-6.77626357803e-21,-.0000277956611432,1,.0004079814307148,.9999710684385569,.0004079932345962,.2005205586575264,-.33708992349744,-.000012402406577,-7.34741629466e-06,-7.97856162959e-07
2014,224.0175,2815,.028517948,.0064413492308297,496229.63,.057965219,.59331214,0,.22379094,.8412061673173189,1.18876922073585,.1729185036097135,-.0058646293674517,.0069475010106309,9,25321685.515625,.0199513148002864,-.0505325322450652,.0375237390086812,.0128071509313543,-.0128071509313543,-.0058646293674518,1.56125112838e-16,43193072503.97827,.0005862441370267,.000489666587674,.0000965775493527,.0005379553623503,.8441384820010447,.1659710025990826,.2951541176025252,.8274373802738019,1.208550669621786,.1894218479794279,.0069532794947185,-.0084388981385745,.0000783699170895,.0000107329167828,-.0000271842466944,.0000201860966152,-6.88967551995e-06,.0000815248259059,.0000783699170895,8.13151629364e-20,-3.40195911274e-06,1,.000489666587674,1,.000489666587674,.2018425284670537,.0487115498836623,-4.32878530672e-06,1.06473635977e-06,4.31849377503e-06
2015,238.20667,2815,-.0041427175,-.0019814523594128,,,.59331214,0,.25973573,.8565001601748882,1.167542105066052,.1549007742070188,.0152939928575693,-.0180177294026946,10,24996162.109375,.0048563197091144,.0353643149553423,.1311873534374441,.1561139952443315,-.1561139952443315,.0152939928575693,-6.93889390391e-18,37598970672.26463,.0006648097451193,.0005862441370267,.0000785656080926,.000625526941073,.8488531637461035,.1729185036097135,-.0129388661495078,.7305283574578674,1.368872254979745,.3139872293006585,-.0969090228159345,.1245653813212307,.00007625746956,3.03775881251e-06,.0000221213317572,.0000820612239032,-.0000976535099039,.000066690664991,.00007625746956,0,.0000105627882249,1,.0005862441370267,1,.0005862441370267,.1942880597131819,-.1772452845594487,-2.05839416565e-06,-.0000133936160637,-8.80214831077e-06
2016,255.595,2815,.011848782,.0011902902913334,,,.52696615,1,.24442315,.8867898045438966,1.127662942081671,.1201472982119157,.0302896443690084,-.0347534759951031,12,25627935.140625,.0195811759578948,-.0696603503504033,.080368818761517,0,0,.0302896443690085,-1.17961196366e-16,35308734262.97771,.0007258242379846,.0006648097451193,.0000610144928653,.0006953169915519,.8716449823593924,.1549007742070188,.0249606755138316,.71100448297842,1.406460892920068,.3410765440251872,-.0195238744794474,.0270893147245286,.0000742438809551,.0000136151243581,-.0000484360252361,.0000558818052758,0,.0000531829765572,.0000742438809551,-8.13151629364e-20,.0000231044495183,1,.0006648097451193,.999884768658954,.0006648863608663,.3413568653443097,-.1350208142320806,-.0000198332431483,-5.41794948494e-07,7.54962199739e-07
2017,294.0675,2815,.021267081,-.0026988221838096,446717.28,,.52696615,1,.1192747,.8331052957829711,1.20032846395506,.1825952393020306,-.0536845087609255,.0624479410901148,10,8760311.359375,-.0072767442127711,.4528997364976333,.0052715043378002,.5045790053835879,-.5045790053835879,-.0536845087609256,1.11022302463e-16,33110351575.41279,.0002645792310427,.0007258242379846,-.0004612450069419,.0004952017345136,.8599475501634338,.1201472982119157,-1.073451525348,.6964436494116977,1.435866348763067,.3617683944025606,-.0145608335667223,.0206918503773735,-.0004232311755997,-3.60345635578e-06,.0002242767350744,2.61045809157e-06,-.0002498683986651,-.0003966465137448,-.0004232311755997,0,-.0000453262292554,1,.0007258242379846,.9999969061919777,.0007258264835524,.3641137588137997,-.1394129161899887,.0001653970520081,-7.36385644691e-06,-.0000106407411493
2018,366.20416,2815,-.0036561571,-.004642221906721,,,.52696615,1,.070902325,.630525141617804,1.585979581138027,.4612022486896961,-.2025801541651671,.2786070093876656,12,6998349.681640625,.0070952180330051,-.1999798041859063,.1060995444642444,.1157951124765102,-.1157951124765102,-.202580154165167,-2.77555756156e-17,22593021692.82323,.0003097571354904,.0002645792310427,.0000451779044477,.0002871681832665,.7318152187003876,.1825952393020306,-.2245570861303143,.6855391816725854,1.458705828542418,.377549623812213,-.0109044677391122,.0157812294096523,-.0000251126968136,2.03752087242e-06,-.0000574278370581,.0000304684134292,-.000033252672081,.0000330618780238,-.0000251126968136,-6.77626357803e-21,-.0000737136283069,1,.0002645792310427,.9998832927146301,.0002646101129706,.3763055049511462,-.5052536225365065,-.0000143878575284,-.0000401778284751,-.0000402831272524
2019,423.77585,2815,.020612139,.0012809268926475,,,.52696615,1,.048630528,.4820570578010545,2.0744432299396,.7296927947569511,-.1484680838167495,.268490546067255,11,4543316.3359375,-.0001010893509899,-.0462944881187289,.0028140704792153,.104886576826246,-.104886576826246,-.1484680838167496,2.77555756156e-17,19451951218.6379,.0002335660975535,.0003097571354904,-.0000761910379369,.0002716616165219,.5562910997094292,.4612022486896961,-.4320171456336173,.708845050759099,1.410745548592184,.3441183225136916,.0233058690865136,-.0334313012985213,-.0000827174759335,-2.74620965031e-08,-.0000125764354784,7.64474935390e-07,-.0000284936570121,-.0000423843962819,-.0000827174759335,1.35525271561e-20,-.000083166862456,1,.0003097571354904,1,.0003097571354904,.3927693494369202,-.204022684625251,-4.83293056364e-06,6.02665284967e-06,5.61611555448e-06
2020,490.005,2815,,,,,.52696615,1,.15885188,.755369767668465,1.323854942045952,.2805478911243849,.2733127098674105,-.4491449036325662,8,2180021.2109375,.0233845069641119,.4653697898205314,0,.2154415869172329,-.2154415869172329,.2733127098674104,5.55111512313e-17,15269459372.46808,.0001427700325048,.0002335660975535,-.0000907960650487,.0001881680650291,.6187134127347598,.7296927947569511,-.7343226093188626,.6914015408144923,1.446337534657457,.3690345229542955,-.0174435099446066,.0249162004406038,-4.74801950555e-06,4.40021742710e-06,.0000875677328735,0,-.000040539226537,-.0000561767432692,-4.74801950555e-06,6.77626357803e-21,.0001049050223775,1,.0002335660975535,.9999870816574683,.0002335691148793,.3671576882058946,-.3166795987238156,-.0000353647588578,2.73144677191e-06,2.72319702631e-06
2021,577.02502,2815,,,,,.52696615,1,.28922102,.5387152356550046,1.856268272762206,.6185681674327211,-.2166545320134604,.3380202763083362,2,1246936.75,-.0263926092933297,.3213900888223,0,.5116520115424307,-.5116520115424307,-.2166545320134604,-5.55111512313e-17,9779432450.833601,.0001275060445756,.0001427700325048,-.0000152639879292,.0001351380385402,.6470425016617347,.2805478911243849,-.5586446628621555,.6948166726812274,1.439228561026178,.3641072485282721,.003415131866735,-.0049272744260234,-.0000391547174322,-3.56664545186e-06,.0000434320262097,0,-.000069143649255,-9.87644893503e-06,-.0000391547174322,-6.77626357803e-21,-.0000482591658358,1,.0001427700325048,.9999828337999823,.0001427724833658,.3950086314813087,-.5748877713746393,-2.65442347801e-07,3.22180132228e-06,1.57388473726e-06
2022,1013.2575,2815,,,,,.52696615,1,.99918318,.752261600248145,1.329324798275141,.2846711428555601,.2135463645931405,-.3338970245771611,2,173652.6936340332,.035338516601685,.5210413107813601,.0004179642187085,.3432514270086131,-.3432514270086131,.2135463645931405,-5.55111512313e-17,6006623720.474208,.0000289102000916,.0001275060445756,-.000098595844484,.0000782081223336,.6454884179515747,.6185681674327211,-1.971387931734338,.6698078886456397,1.492965396424359,.4007643410777132,-.0250087840355877,.0366570925494411,-.0000469414154666,2.76375902947e-06,.0000407496625745,3.26881967478e-08,-.0000268450495947,-.0000636424756726,-.0000469414154666,-6.77626357803e-21,.0000425738888994,1,.0001275060445756,.9987334596981574,.0001276677409147,.3854250079709436,-.5267414506270092,-.0000429997009505,-6.37664902866e-06,0
2023,,2815,,,,,,,,,,,,,,,0,0,0,.752261600248145,-.752261600248145,-.752261600248145,,291717318.550293,,.0000289102000916,,,,.2846711428555601,,.8513816659500248,1.174561351264403,.1608947598227348,.1815737773043852,-.2398695812549784,,,,,,,,,,0,,.5415886374334151,,.4312438358676494,-3.581101151834354,,0,0
2009,161.90167,2816,,,,,.5522579,0,.61145461,.689105348308812,1.45115692753536,.3723611193534731,,,20,137565613.5517578,0,0,0,0,0,0,,34904789517.3689,.0039411672568117,,,,,,,.8127624998933359,1.230371726219205,.2073163401645151,,,,,,,,,,,,0,,0,,0,0,,0,0
2010,180.69833,2816,,,,,.5522579,0,.43689132,.7619708456735379,1.312386170255711,.2718469842983813,.0728654973647259,-.1005141350550918,29,139200245.9335938,.0508159091321804,-.0791162184362666,.1028362670033129,.0016704603345008,-.0016704603345008,.0728654973647258,8.32667268469e-17,48994087580.95415,.002841164165035,.0039411672568117,-.0011000030917767,.0033911657109233,.7255380969911749,.3723611193534731,.0118125219078102,.8125128630104157,1.230749746280855,.2076235335061251,-.0002496368829202,.0003071933416099,-.0005509951737194,.0001723251686184,-.000268296207139,.000348734822501,-5.66480780782e-06,-.0007980941498921,-.0005509951737194,3.25260651746e-19,.0003961430179259,1,.0039411672568117,1,.0039411672568117,.2139134222127216,.2423887504265057,-.0001439876782296,-.0002230375214389,-.0000226191609316
2011,196.03751,2816,-.0026016121,.0031979348873232,2023957.6,,.5522579,0,.31715438,.8542657115269582,1.170595970909975,.1575129959674496,.0922948658534203,-.1143339883309318,39,126911966.1123047,.0841870539211644,-.0310281006578415,.0801030639681104,.0409671513780128,-.0409671513780128,.0922948658534205,-2.35922392733e-16,52720547971.2946,.0024072580994683,.002841164165035,-.0004339060655667,.0026242111322516,.8081182786002481,.2718469842983813,-.0924198487830523,.7957488835954395,1.256677854804761,.2284716157798389,-.0167639794149762,.0208480822737139,-.0001084462083578,.0002209246040914,-.0000814242871589,.0002102073521926,-.0001075064547028,-.00035064742278,-.0001084462083578,-5.69206140555e-19,.0003248416304914,1,.002841164165035,.9999679462905113,.002841255237805,.2140537083613425,-.0447624509821984,-7.82560435478e-06,-.0000705155053539,-.0000241459356747
2012,201.33833,2816,.0012048706,-.0044666964043112,2195018.3,.0056310445,.5522579,0,.052557502,.858489988871376,1.16483594795865,.1525802598991151,.0042242773444178,-.0049327360683345,45,60039204.86914063,.0020551877845714,.3625324078900922,.1814707898008828,.5418341081311292,-.5418341081311292,.0042242773444173,4.99600361081e-16,48138250426.83725,.0012472244906447,.0024072580994683,-.0011600336088235,.0018272412950565,.856377850199167,.1575129959674496,-.7484959025545486,.8230434608768082,1.215002666972988,.1947462718295989,.0272945772813687,-.0337253439502401,-.0009857083140776,3.75532398906e-06,.000662434186493,.0003315909209707,-.0009900616574473,-.0009934270880831,-.0009857083140776,8.67361737988e-19,.000011874368853,1,.0024072580994683,.9999999999999999,.0024072580994683,.2456764570343572,-.2119017941355933,.0001138825512117,-.0000259608315404,-.0000197565875124
2013,210.33,2816,.0015001133,-.000685953631276,2780656.5,.0043693371,.5522579,0,.12927175,.7997716726052639,1.25035686340639,.2234290012945993,-.058718316266112,.0708487413954842,47,67966669.765625,-.0151005487092994,-.1540855434584344,.2856323302185396,.1751645543169175,-.1751645543169175,-.0587183162661117,-2.77555756156e-16,38495355544.19742,.0017655810371096,.0012472244906447,.0005183565464648,.0015064027638771,.8291308307383199,.1525802598991151,.1240196711820865,.8204841007790834,1.218792660394588,.1978607461180024,-.0025593600977248,.0031144742884035,.0003413319600755,-.0000227475083117,-.0002321148885393,.0004302773316939,-.0002638683687563,.000429785393989,.0003413319600755,-4.33680868994e-19,-.0000883642853998,1,.0012472244906447,.9999710684385569,.0012472605758407,.2005205586575264,-.33708992349744,-.0000275716076861,-.0000284053654704,-.0000295996105632
2014,224.0175,2816,-.00059975981,.0064413492308297,2865243.8,-.0067826025,.5522579,0,.13593642,.7712384654984181,1.296615826019185,.2597576594679987,-.0285332071068458,.0363286581733994,40,125258735.796875,.0022098693114901,-.0681072692498309,.0923932183886511,.055029025557156,-.055029025557156,-.0285332071068457,-1.11022302463e-16,43193072503.97827,.0028999728089577,.0017655810371096,.0011343917718481,.0023327769230336,.785505069051841,.2234290012945993,.6113640499064452,.8274373802738019,1.208550669621786,.1894218479794279,.0069532794947185,-.0084388981385745,.0008245088799984,5.15513213276e-06,-.0001588790659968,.0002155327677019,-.0001283704409168,.0008910704870774,.0008245088799984,-2.16840434497e-19,-.0000641411899746,1,.0017655810371096,1,.0017655810371096,.2018425284670537,.0487115498836623,.0000214441874164,.0000904964102466,.0000560413801784
2015,238.20667,2816,.0022131167,-.0019814523594128,2867813.5,.011888202,.5522579,0,.040070891,.7048286734033777,1.41878450428434,.3498005221522601,-.0664097920950404,.0900428626842614,42,82379484.453125,-.0017763268329538,-.0819230934742887,.1652868479900058,.147997219777804,-.147997219777804,-.0664097920950407,3.60822483003e-16,37598970672.26463,.0021910037157984,.0028999728089577,-.0007089690931593,.002545488262378,.7380335694508979,.2597576594679987,-.4190450535814634,.7305283574578674,1.368872254979745,.3139872293006585,-.0969090228159345,.1245653813212307,-.0006922883367396,-4.52161910343e-06,-.0002085342728565,.000420735731484,-.000376725185809,-.0005232429904548,-.0006922883367396,9.75781955237e-19,-.0002611218534251,1,.0028999728089577,1,.0028999728089577,.1942880597131819,-.1772452845594487,-.0000459081184374,-.0003876691639453,-.0001812078420878
2016,255.595,2816,-.0003488193,.0011902902913334,2847676,.00056308508,.52696615,1,.061428081,.7532053400587301,1.327659201038095,.2834173923959001,.0483766666553523,-.06638312975636,45,91991465.1015625,.0190644209985191,-.0015264095576986,.136527398464543,.1056887432500111,-.1056887432500111,.0483766666553525,-1.11022302463e-16,35308734262.97771,.0026053458732453,.0021910037157984,.0004143421574469,.0023981747945218,.729017006731054,.3498005221522601,.1103593712778412,.71100448297842,1.406460892920068,.3410765440251872,-.0195238744794474,.0270893147245286,.0004180781820003,.0000457198139108,-3.66059692739e-06,.0003274165657593,-.0002534600801269,.0003020624793844,.0004180781820003,-2.71050543121e-19,.0001454456839625,1,.0021910037157984,.999884768658954,.0021912562171908,.3413568653443097,-.1350208142320806,4.54007706591e-06,.0000593104387805,.0000543848850963
2017,294.0675,2816,-.004502967,-.0026988221838096,2803044.5,-.0016379543,.52696615,1,.038646311,.7281776008680586,1.373291349264112,.3172103033018346,-.0250277391906715,.0337929109059345,43,70818764.80859375,-.0136568149430333,.018856373679175,.0437003444611818,.0739276423879949,-.0739276423879949,-.0250277391906715,-2.08166817117e-17,33110351575.41279,.0021388708195168,.0026053458732453,-.0004664750537284,.002372108346381,.7406914704633943,.2834173923959001,-.2615717968581208,.6964436494116977,1.435866348763067,.3617683944025606,-.0145608335667223,.0206918503773735,-.0004048826025058,-.0000323954447114,.0000447293613869,.0001036619518361,-.0001753643775368,-.0003455140934806,-.0004048826025058,-5.42101086243e-20,-.0000880422209737,1,.0026053458732453,.9999969061919777,.0026053539337102,.3641137588137997,-.1394129161899887,.0000256830001574,-.0000797932389995,-.0000802336500621
2018,366.20416,2816,.0027327908,-.004642221906721,,,.52696615,1,.056749258,.6801951765343499,1.470166261829556,.3853754976803628,-.0479824243337087,.0681651943785282,39,53725333.2734375,.016493159649282,-.0155467227893883,.0509687264463958,.0998975876399985,-.0998975876399985,-.0479824243337089,2.49800180541e-16,22593021692.82323,.0023779613901979,.0021388708195168,.0002390905706811,.0022584161048574,.7041863887012043,.3172103033018346,-.2762393594216235,.6855391816725854,1.458705828542418,.377549623812213,-.0109044677391122,.0157812294096523,.0000600000456751,.0000372484173719,-.0000351109691253,.0001151085926506,-.0002256103207626,.0001683643255404,.0000600000456751,5.55653613399e-19,-.0001457965451629,1,.0021388708195168,.9998832927146301,.00213912047046,.3763055049511462,-.5052536225365065,-.0000289500950473,.0000820208790358,.0000848227888167
