year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,HHI_dom,d_inv_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu
2017,261.05585,1061,-.00007993864,-.0000257519553486,5037536,.0055621923,.52498507,.022847902,-.059955387258152,56,301479328,.0001939677247295,-.0796817034064271,.1050869383503657,.0855545899268205
2018,304.32999,1061,-9.3041936e-06,-.0000146679471698,,,.52498507,.017941199,-.1543438617345427,48,207674064,-.010838529276963,-.0885886088256356,.0446178211993328,.0995345448312769
2019,367.95667,1061,8.5400916e-06,.0000988163690252,,,.52498507,.022143884,.0329848146596488,46,219699360,.0209455999092428,.0233292322042815,.0533225056227588,.0646125230766343
2020,435.71918,1061,,,,,.52498507,.039336488,.0581807951327078,44,207544608,-.0026251972006474,-.0498107949003129,.2167556516976533,.1061388644639853
2021,700.66833,1061,,,,,.52498507,.11215132,.1096811535935233,37,154552128,-.0113364366268829,.0729180754491333,.0880771233025543,.0399776085312817
2022,1549.3208,1061,,,,,.52498507,.044012316,-.0547141689614742,23,69630552,-.0061392104991869,.2848352182106375,0,.3334101766729246
2009,162.96584,1062,,,,,.64271122,.5471769,,2,6710977,0,0,0,0
2010,146.72333,1062,,,,,.64271122,.69792962,.0992667669067128,3,55358680,.0082695734055858,-.6521330355546512,.7431302290557783,0
2011,170.02499,1062,.0012547259,.0000992702657525,664070.06,,.64271122,.45621499,.0113564831714212,6,47833624,-.0297465683598441,-.161698323946766,.3475274050981224,.1447260296200909
2012,177.11583,1062,.00062291161,-1.82073472857e-06,775066.88,-.0036553703,.64271122,.27405483,-.0636590412228715,7,60162904,.0291705785231626,-.236321345573657,.1434917258276228,0
2013,188.91333,1062,-.0008665091,-.0000985948897565,777030.88,.000043801963,.64271122,.073834695,-.3020490848691826,8,35045524,-.0003698475254116,-.0184090907657589,.1459724983665821,.4292426449445942
2014,212.38834,1062,-.00013876357,.0001223499649314,784819.38,.0043358747,.64271122,.21080162,.3666627560966627,6,38268896,.0131328766751361,.3586483032535073,0,.0051184238319809
2015,220.53833,1062,.00024533685,.0000372025390005,690004.81,.0067967381,.64271122,.29998577,-.0245623231263892,4,31321110,-.0188320273731061,.1666910201595432,0,.1724213159128262
2016,236.83333,1062,-.00012545698,.0000186859766913,625169.63,-.013705572,.52498507,.31680998,-.0398655822363069,5,102692216,-.0003453770344279,-.179461621688197,.7736053569082768,.6336639404219588
2017,261.05585,1062,.001451376,-.0000257519553486,755177.88,-.014031192,.52498507,.3116996,-.0180065373368054,5,86310864,.0258467534586725,-.0438532907954778,0,0
2018,304.32999,1062,.0048526274,-.0000146679471698,,,.52498507,.33946332,-.1155700246476027,5,56528956,-.061939352576565,-.0399936433563515,.003852813860082,.0174898425747683
2019,367.95667,1062,-.0016401162,.0000988163690252,,,.52498507,.27990803,.1584655193075754,7,35746672,.0584789984834998,-.0464329041923665,.1464194250164421,0
2020,435.71918,1062,,,,,.52498507,.086872414,-.3812282181362234,4,7380086.5,.0029721076266348,.1304224645304035,0,.5146227902932616
2021,700.66833,1062,,,,,.52498507,.025627213,-.2840767743699851,3,2595631,.0056378449656807,-.1274520021530028,0,.162262617182663
2009,162.96584,1071,,,,,.63306201,.24069397,,17,148555472,0,0,0,0
2010,172.215,1071,,,,,.63306201,.41464776,5.64675527337e-07,30,567896704,.0223426470173105,-.3889363023485015,.5501715604689126,.1835773404621945
2011,182.53334,1071,8.4520025e-06,.0000992702657525,5863161.5,,.63306201,.35255983,.0264288084674092,45,567624896,.0160846981525008,-.0049042632955981,.0160334080050561,.0007850343945497
2012,192.00833,1071,4.3860282e-06,-1.82073472857e-06,6006452,.000041769672,.63306201,.13261707,.0123803487232104,57,261402304,.0104282231899747,.3337290419203198,.1439315334504301,.4757084498375143
2013,197.65584,1071,-.000016859647,-.0000985948897565,6720411,8.8607194e-06,.63306201,.10482532,-.0048716062926922,84,247964944,-.0097977816385282,-.0502364473672137,.1777917364586995,.1226291137456496
2014,209.5825,1071,-.000011643132,.0001223499649314,6853155,.000033011049,.63306201,.10776099,.0466612911727885,90,229464192,.023629832088114,.0593972622766673,.0721379037185872,.1085037069105804
2015,226.30167,1071,-9.1211296e-06,.0000372025390005,6108266,.000069101661,.63306201,.047638144,-.0785813764088974,85,161224080,-.0189522868577796,.1382135168682995,.0968274926268501,.294670099046267
2016,235.13167,1071,-8.4542289e-06,.0000186859766913,6016240.5,-1.9114814e-06,.60866278,.020070551,-.2400625979498565,80,106920128,-.0025595957748044,-.0400148869396271,.0661389747316253,.2636270899670504
2017,246.62584,1071,-5.8629275e-06,-.0000257519553486,5644378,.000010070828,.60866278,.027725089,.0709560427377816,56,93588032,.0081476928497146,.123488432968007,.0506861448991749,.1113662279791151
2018,276.94583,1071,-6.7365168e-06,-.0000146679471698,,,.60866278,.039878894,.1132802668595385,49,71152008,-.0187036824534816,.1896569361628075,.0952303752367732,.1529033620865601
2019,342.46582,1071,-.000010535186,.0000988163690252,,,.60866278,.03953968,-.0685260894765449,50,65599244,-.0020037259054211,-.0192726041049497,.057363550193714,.1046133096598878
2020,403.99582,1071,,,,,.60866278,.042318735,-.0056882401298149,47,50893764,.0089636193974088,-.1057053823465681,.1284330838312059,.037379561011862
2021,700.66833,1071,,,,,.60866278,.079021566,.0878286261070714,34,20516972,.0027227218531192,.2566575472774328,.0265936917958063,.1981453348192872
2022,1549.3208,1071,,,,,.60866278,.059939284,-.1515749209262327,18,12643519,.013729660895146,-.0037571744079847,0,.1615474074133938
2023,2630.5483,1071,,,,,.60866278,1,.393447562693797,1,27064.586,.0159255677689405,.9589232222129983,0,.5814012272881418
2010,165.88251,1072,,,,,.55825877,.50843585,,2,479520704,0,0,.7582436654326055,0
2011,170.63834,1072,-8.0845751e-08,.0000992702657525,2783840.8,,.55825877,.55718923,.0277829992404295,2,452473344,.036220091015795,-.0084370917753654,0,0
2012,182.12833,1072,1.3894320e-08,-1.82073472857e-06,2867313.5,,.55825877,.54186386,-.068255120805137,2,440029184,-.07021839143721,.0019632706320729,0,0
2013,191.42583,1072,1.5886063e-07,-.0000985948897565,2904328,,.55825877,.58914268,.0355878689729796,3,454152448,.0365902765161357,-.0051346887084094,.0041322811652533,0
2014,209.58501,1072,-4.3794323e-08,.0001223499649314,3009591,6.9405860e-07,.55825877,.55304456,.0024983825161404,4,444155872,.0023769789217282,-.0008914540106063,.0010128576050186,0
2015,233.43916,1072,-9.4097615e-08,.0000372025390005,2634733.3,6.7889750e-06,.55825877,.56718588,.0031281445866859,4,404781888,.0038598793395518,.0034797581846326,.0000836823899652,.004295175327464
2016,251.87917,1072,2.9560354e-08,.0000186859766913,2888651.8,,.56653839,.50091487,.0390528510344218,5,389667488,.0297640544914015,-.0396294855673581,.0489182821103786,0
2017,268.09583,1072,-4.0941193e-09,-.0000257519553486,,,.56653839,.53541154,.0162201985117785,6,316060128,.012315733664168,-.0000297944463582,.0039342592939686,0
2018,298.74335,1072,3.2715000e-08,-.0000146679471698,,,.56653839,.52178109,.0029589854604084,7,270984800,.0118365475073035,.0461569034317066,.0109415976808769,.0659760631594785
2019,346.81833,1072,-1.4694377e-09,.0000988163690252,,,.56653839,.5983597,.0329140327122285,7,419577312,.040073077427212,-.0309149671919783,.029987837153818,.0062319146768232
2020,393.0325,1072,,,,,.56653839,.36619708,-.0325537655399648,6,121196328,-.0452564614864848,.025667383935915,0,.0129646879893949
2021,700.66833,1072,,,,,.56653839,.51617157,.0645422230127919,6,164799632,.0743261488576355,-.0163799290516967,.0142012018202597,.0076051986134066
2022,1549.3208,1072,,,,,.56653839,.6269204,-.1731241445110051,4,100427568,-.1703539756048787,.0337896130520646,0,.0365597819581911
2023,2630.5483,1072,,,,,.56653839,1,-.0000139332662559,1,14251013,.0099374599957647,.5524132850030248,0,.5623646782650453
2009,162.96584,1073,,,,,.48498702,.037236009,,10,81028944,0,0,0,0
2010,165.88251,1073,,,,,.48498702,.14772719,.4400599233253893,24,119429104,.0247538330139594,.2420790637896413,.1733802524575004,.000153225935712
2011,170.63834,1073,.000080895647,.0000992702657525,2586642.8,,.48498702,.14419948,.0862623490821681,36,156869888,-.025881825358611,.0002305332223054,.1121925149244109,.0002788737059369
2012,182.12833,1073,.000075947974,-1.82073472857e-06,2772930.5,-.00070328917,.48498702,.13616635,-.0233076112305288,41,162972496,-.0217001036454979,.0117802529023163,.0640017784452386,.0773895389325857
2013,191.42583,1073,.00014765069,-.0000985948897565,3027566.3,-.000012430915,.48498702,.1277242,-.0122164366147521,42,180830928,-.0137881537715939,-.0596844504126544,.078287644046194,.0170314764766981
2014,209.58501,1073,.000011935507,.0001223499649314,3093692,-.000083450985,.48498702,.28168714,-.0644335309417359,40,311597568,.010286813519598,-.1970917277542983,.3977673435230094,.2753959602300448
2015,233.43916,1073,-.00011227609,.0000372025390005,2832386.5,.00026962999,.48498702,.22492471,-.0873234233504222,33,244289840,.0038365623850472,-.0115962508201432,.0057651434062801,.0853288783216062
2016,251.87917,1073,-.00010748118,.0000186859766913,2849229.8,.00062993058,.56653839,.036959466,-.0583886956896271,31,81595592,.0056207318271945,.2725986722115332,.0508918035622818,.3874999032906366
2017,268.09583,1073,-.000054020467,-.0000257519553486,2711533.8,.001528843,.56653839,.069990821,.1484934468534038,26,80749880,.0112846721431816,.1841796008880904,.0030351358125653,.0500059619904335
2018,298.74335,1073,5.9148610e-06,-.0000146679471698,,,.56653839,.010238166,-.4184304446803483,30,60201404,-.0082143304702517,-.2967329122768946,.0341177474918498,.1476009494250518
2019,346.81833,1073,.000029883937,.0000988163690252,,,.56653839,.066054732,.3327498541136623,27,67958128,-.0024321734193902,.1771420541331363,.2026742385220124,.0446342651220963
2020,393.0325,1073,,,,,.56653839,.039325561,-.1381612805294145,24,50061356,.0214916040433643,-.133154478081876,.0004798756111491,.0269782821020518
2021,700.66833,1073,,,,,.56653839,.050351683,-.0722004993397919,18,18683588,.0137938615963149,.0118654995098383,.0027355925556838,.1005954530016289
2022,1549.3208,1073,,,,,.56653839,.0047608041,-.2917776785845141,6,3188859.3,-.0069531373051275,.0196625975426942,0,.3044871388220809
2023,2630.5483,1073,,,,,.56653839,.00091405568,-.0833978612262938,1,50244.582,.0007672279370925,.0269500137130253,0,.1111151028764116
2009,162.96584,1074,,,,,.55986434,.53551096,,3,53991072,0,0,0,0
2010,172.215,1074,,,,,.55986434,.37153423,-.0213087169564766,3,51651716,-.0294781345467742,.0081694175902977,0,0
2011,182.53334,1074,.000029567351,.0000992702657525,608303.38,,.55986434,.53907084,.0137572218202996,3,76949184,.00900283083978,.0047543909805195,0,0
2012,192.00833,1074,-.000016288413,-1.82073472857e-06,627259.5,.000060220773,.55986434,.52111518,-.0188506934004193,3,76926816,-.0197525647858241,.0336842159613429,.0249560937753045,.0577384383512424
2013,197.65584,1074,-7.4450754e-06,-.0000985948897565,667185.69,.000057824829,.55986434,.93124545,-.0366934906093389,2,60094860,-.0276037603502308,.2873696851646856,0,.2964594154237937
2014,209.5825,1074,-.00003457029,.0001223499649314,694310.31,.000066814711,.55986434,.94455117,.0078148576614083,2,69712888,.0082972001902249,-.0004823425288166,0,0
2015,226.30167,1074,-7.2464072e-06,.0000372025390005,584791.56,.00029119907,.55986434,.95557094,-.0647947813788502,2,80140544,-.0642753607260672,-.000519420652783,0,0
2016,235.13167,1074,.000021403101,.0000186859766913,655436.19,-.00034171966,.60866278,.44585258,-.2390186816736987,1,78147432,.0320253465833429,-.2499831689937333,0,.0210608592633082
2017,246.62584,1074,-.000010156848,-.0000257519553486,610595.38,-.000075343589,.60866278,.33776081,.0777593478945433,3,124042496,-.018722730628545,-.08956242382974,.1860445023528283,0
2018,276.94583,1074,-.000043490822,-.0000146679471698,,,.60866278,.15393206,-.0889854263811666,4,64861412,-.012091196576114,-.1282282164195641,.0513339866145115,0
2019,342.46582,1074,.0000224675,.0000988163690252,,,.60866278,.11668458,-.0643405552273892,4,35269244,.0625636845507051,-.1269042397780943,0,0
2020,403.99582,1074,,,,,.60866278,.34888908,.3242982350527404,4,25538972,-.0418781430164842,.3661763780692246,0,0
2021,700.66833,1074,,,,,.60866278,.53540725,.0883800660442582,2,4376671.5,-.0022894545809614,.5797049914928178,0,.4890354708675984
2022,1549.3208,1074,,,,,.60866278,.80267334,-.0313753856316069,3,40962552,.0253213226771536,-.8125228238257374,.755826115516977,0
2009,162.96584,1079,,,,,.55907774,.15838329,,42,823351936,0,0,0,0
2010,165.88251,1079,,,,,.55907774,.10459635,.0294608863704187,62,976320384,-.0009026048718648,.0646895310264455,.2134555187943888,.2477815585785509
2011,170.63834,1079,,,3411807.3,,.55907774,.07673274,.0088718148754308,84,1232236672,.0034018645010289,-.0684217844781094,.0800913055342035,.0061995706816924
2012,182.12833,1079,,,,,.55907774,.11982828,-.0075890088418474,108,1610594816,.0011455678068286,-.0371732819138529,.0679061059845473,.0394674007193703
2013,191.42583,1079,,,3923878.3,,.55907774,.071083672,.0076588974092318,121,951786176,.0024658956860347,.2060503557090516,.0899646485341536,.2908220025200084
2014,209.58501,1079,,,4093840.5,.00093849655,.55907774,.04390521,-.0004087054758587,116,1153592064,-.0114297583864629,-.0019978240380999,.0846908508206371,.0716719738719329
2015,233.43916,1079,,,3981683.8,.00028312486,.55907774,.023421001,-.2415203524080349,117,852549184,-.0016274917110932,-.0721505351728372,.0305414340403531,.1982837595644575
2016,251.87917,1079,,,,,.56653839,.033183575,.0569378669833088,114,677689024,.0032664352315008,.0867698360929564,.0367474452007852,.0698458495419338
2017,268.09583,1079,,,,,.56653839,.042214476,.0429144227452731,108,621373056,-.0077225560357196,.0419018730353935,.1048610717605913,.096125966014992
2018,298.74335,1079,,,,,.56653839,.019768573,-.2434481625254298,98,364143872,-.0000942177713315,-.0582830812551154,.0452942965882818,.2303651600872647
2019,346.81833,1079,,,,,.56653839,.041227605,.1991573808592939,98,419310912,.0042176680549471,.1405231630495402,.0937284142415171,.0393118644867106
2020,393.0325,1079,,,,,.56653839,.048661847,.1280559049834711,103,372695136,.0007196666978847,.0750004963612956,.16193778864448,.1096020467201892
2021,700.66833,1079,,,,,.56653839,.059673976,-.0214771668687981,82,201442816,.006621887751935,-.0878909589701413,.1444302148620182,.0846383105126101
2022,1549.3208,1079,,,,,.56653839,.024822906,-.3165075885481268,56,126697760,.0025169000489545,-.2346073621344565,.0609000977753807,.1453172242380054
2023,2630.5483,1079,,,,,.56653839,.35049385,.0882772263970313,1,1010280.9,-.0114081543653552,.5693031204358889,0,.4696177396735025
2009,162.96584,1080,,,,,.38178271,.18865444,,26,521236864,0,0,0,0
2010,157.47833,1080,,,,,.38178271,.16017878,.0093804500692859,35,761867200,.0010182814529269,-.043713173960392,.1109640877023385,.0588887451255872
2011,195.91499,1080,-.000061673287,.0000992702657525,3394589.3,,.38178271,.19677521,-.0045069149097197,48,927931136,.0041112761895465,-.0545746708290727,.116871932337108,.0709154526073018
2012,219.78084,1080,.00014877536,-1.82073472857e-06,3809967.3,.0010211163,.38178271,.11993521,.0178461709231263,62,845918144,.0136969115675138,-.0312424326650718,.0633918603234342,.0280001683027499
2013,244.28583,1080,.000068148511,-.0000985948897565,3988091.5,.000060979743,.38178271,.14124668,.0101513904944922,71,650674176,-.0013387551287838,.0552686715985165,.0243733407551282,.0681518667303684
2014,259.82501,1080,1.1984062e-06,.0001223499649314,4032858.8,-.00046013971,.38178271,.12329388,-.0169336440536729,71,744653952,-.0113504891607465,-.0271943067824777,.0834323630971304,.0618212112075789
2015,266.49582,1080,.000091307629,.0000372025390005,3690157.8,.00020940765,.38178271,.10910606,-.0534216848674732,59,642379712,-.0008554962411786,.0156849089912727,.0195868214921738,.0878379191097415
2016,284.5925,1080,.000064930093,.0000186859766913,3956101.3,.00019487343,.38178271,.11036087,-.1284400387813529,49,510756256,-.0142760011843373,.0238093042967918,.0163586423915876,.1543319842853953
2017,316.7175,1080,.00028584895,-.0000257519553486,3970761.3,-.000067718327,.38178271,.075762555,.0088570039585278,55,637654144,-.0063424295125617,-.1610929103031161,.2141843694143628,.0378920256401569
2018,400.565,1080,.00017497501,-.0000146679471698,4006770.3,.00040223612,.38178271,.067010872,.0892007386378072,55,421950144,.0123378076085427,.0631300970430835,.1360592616263948,.1223264276402139
2019,478.97,1080,-.000060687307,.0000988163690252,4071032,.0007500553,.38178271,.04698858,-.1083819661171055,59,403566656,.0005939600877591,-.1037524258613167,.0527981886461487,.0580216889896968
2020,569.7475,1080,,,,,.38178271,.029201839,-.1050195244100967,54,275606944,.0119216109583572,-.041820165159591,.0615161835966999,.1366371538055625
2021,700.66833,1080,,,,,.38178271,.052973736,.0773867854962458,43,195480816,-.0028658702075921,.1671950789202795,.0264882066266761,.1134306298431179
2022,1549.3208,1080,,,,,.38178271,.067007974,.0005631459071407,29,104026456,.0058907648108348,.1547915557076053,.000178637139905,.1602978117512045
2012,212.71417,1101,-8.3982895e-06,-1.82073472857e-06,236166.06,,.76189315,1,,1,295371.94,0,0,.560537991938674,0
2013,224.71916,1101,-5.3913964e-06,-.0000985948897565,455081.63,.000038938939,.76189315,1,-.0017438978335911,1,1213486.3,-.0017438978335911,0,0,0
2014,233.52417,1101,3.7409195e-06,.0001223499649314,415258.09,.00020980259,.76189315,1,.0499147015711628,1,1776625.1,.0499147015711628,0,0,0
2015,248.66167,1101,4.3952882e-06,.0000372025390005,369612.25,-.00010570127,.76189315,1,.3667966063690272,1,946993.56,.3667966063690272,0,0,0
2020,452.06332,1101,,,,,.76189315,1,,1,2894437.5,0,0,.8179542173853183,0
2021,540.32751,1101,,,,,.76189315,1,.1775402742075877,1,2511733.5,.1775402742075877,0,0,0
2022,1165.2925,1101,,,,,.76189315,1,-.0370270143402907,1,1922629.4,-.0370270143402907,0,0,0
2010,176.57001,1102,,,,,.5167467,1,,1,532933.06,0,0,.9618640739650591,0
2011,194.05,1102,,,147186.52,,.5167467,.85822952,-.0241133673694471,2,2505743.5,-.3606091518429833,-.5788294459141411,.9153252303876772,0
2012,212.71417,1102,,,,,.5167467,.45294255,.0124916345969011,3,5599913,.0409251629286439,-.5939036070633439,.5654700787316012,0
2013,224.71916,1102,,,160460.19,,.5167467,.50798059,.0376009241336915,2,5911013.5,-.0045288194789549,.1003638069649768,0,.0582340633523304
2014,233.52417,1102,,,167616.7,-.0011040084,.5167467,.73154706,-.0183309106806132,2,4833471.5,-.0185043279375652,.000173417256952,0,0
2015,248.66167,1102,,,154260.09,-.00089158304,.5167467,.0060736649,-.879842587437241,3,1807763.5,.0058325777615948,-.1330984475224468,.0581802230441536,.8107569407205425
2016,264.21832,1102,,,120901.36,.0089998972,.76189315,.51596564,.3885013812911265,2,1557192.5,-.088190776476032,.5081817019313553,0,.0314895441641968
2017,289.04999,1102,,,138944.61,.0014008749,.76189315,.61431283,.0719896766220456,2,2505959.5,.0434297834688522,.0285598931531935,0,0
2018,328.9675,1102,,,,,.76189315,.4125129,.1124129549742552,3,3792723.5,.0324003752063022,-.1544736638771193,.2344862436450723,0
2019,396.44168,1102,,,,,.76189315,.25933155,.0603401156518681,4,3502549,-.0420389045972354,.028141395371812,.4188130560940999,.3445754312168084
2020,452.06332,1102,,,,,.76189315,.22787383,.0712780215414334,6,3905414.3,.0212920757996119,-.263908159498527,.3138941052403484,0
2021,540.32751,1102,,,,,.76189315,.2145032,-.0339007660143765,6,3476915.3,-.028582745716099,-.0053180202982774,0,0
2022,1165.2925,1102,,,,,.76189315,.27831173,-.1808774642734268,5,2716635,-.0798477353138326,.0446166889581292,0,.1456464179177233
2009,158.33167,1103,,,,,.76189315,.98895997,,2,41200224,0,0,0,0
2010,176.57001,1103,,,,,.76189315,.99320948,-.1351016637997546,3,651448320,.0000780497120144,-.0048260989090937,.476584700611256,.6069383152139314
2011,194.05,1103,,,,,.76189315,.87068307,.0340609112139072,6,593024960,.0276237461689452,-.0322815004645161,.0387186655094781,0
2012,212.71417,1103,,,,,.76189315,.68680602,.3589212203856093,3,10828454,.0149559354527295,.1514614218463733,.6967552730720983,.5042514099855918
2013,224.71916,1103,,,,,.76189315,.42521769,.0218374668574578,4,7836478,-.0154141323318411,-.0956315369145674,.1328831361038662,0
2014,233.52417,1103,,,,,.76189315,.31772748,-.0873223099121326,5,8731714,-.0476866760291679,-.0881259918542772,.1269616383852169,.0784712804139045
2015,248.66167,1103,,,,,.76189315,.1073918,-.2758981472985242,4,3808577,.0210103107467694,.0704459958890293,0,.367354453934323
2016,264.21832,1103,,,,,.76189315,.37003893,.3312599016733393,5,5778857.5,.0100400994039009,-.107750798808157,.4289706010775955,0
2017,289.04999,1103,,,,,.76189315,.51185262,-.1952706651158838,4,17441550,-.0126745368872494,-.4665224999559127,.3919566981824579,.1080303264551796
2018,328.9675,1103,,,,,.76189315,.21661729,-.120851286607966,3,4375916,-.0284887879707153,.2995941995452072,0,.3919566981824579
2019,396.44168,1103,,,,,.76189315,.81820107,.2127438687744238,3,2717118,-.0629707495966543,.5837960065032213,.0010380951395792,.3091194832717225
2020,452.06332,1103,,,,,.76189315,.786048,.1536511749175801,3,1833708.5,.1571163067345677,-.0034651318169876,0,0
2021,540.32751,1103,,,,,.76189315,.82382494,.0389658814852575,3,1407344,.0450948761391887,-.0061289946539312,0,0
2022,1165.2925,1103,,,,,.76189315,.87016678,-.1432402494617955,2,882993.06,-.1391044530081995,.0156676934566596,0,.0198034899102557
2009,158.33167,1104,,,,,1.0070395,.43568873,,3,11722431,0,0,0,0
2010,176.57001,1104,,,,,1.0070395,.22754081,-.0615275767549834,8,19746276,-.0222704705337217,-.4977583978610221,.4585012916397604,0
2011,194.05,1104,,,2504859.3,,1.0070395,.22862761,-.0070677606684276,10,34065536,.0064685582890443,-.3335207963326607,.3199844773751889,0
2012,212.71417,1104,,,,,1.0070395,.33131057,-.0996110858871672,14,62128540,-.253782657608948,.0073037418449188,.3795097391778521,.2326419093009904
2013,224.71916,1104,,,2627313.3,,1.0070395,.3927485,.0179829671291117,12,49434308,.0143808813729409,.06540388977351,.1655195628716639,.2273213668890031
2014,233.52417,1104,,,2652651.8,.0000772559,1.0070395,.36521614,-.0121577594147815,13,62733168,-.0068118340264822,-.0009390642781096,.0600812099067187,.0644880710169086
2015,248.66167,1104,,,,,1.0070395,.34005025,.0003882606320614,17,58406076,.0114101490624207,-.0433376843017491,.0323157958713898,0
2016,264.21832,1104,,,,,.76189315,.1680444,-.0541096167480205,20,67076124,.0014046416026816,-.2093995180725001,.171875641173048,.0179903814512499
2017,289.04999,1104,,,2305632.8,,.76189315,.068308719,-.227648233079767,19,54573424,.0234288910439146,-.1616582696429065,.0068150366335786,.0962338911143537
2018,328.9675,1104,,,,,.76189315,.13017908,.0615972448556171,15,61206484,-.0198123544951097,.0447696961937845,.0721614269266542,.0355215237697118
2019,396.44168,1104,,,,,.76189315,.21671654,.0321533283671542,15,63636156,-.0172732605159146,.0534901794039531,.0093781153747036,.0134417058955878
2020,452.06332,1104,,,,,.76189315,.049550932,-.134933593128404,15,15883157,.0030388526932301,.1699331672605192,.0930770304759371,.4009826435580903
2021,540.32751,1104,,,,,.76189315,.050957795,.0820250694434895,15,11471032,.0204059838162929,.0616190856271967,0,0
2022,1165.2925,1104,,,,,.76189315,.049523003,-.0597108555657594,11,7212176,.0003224043165947,.0098370356030109,0,.0698702954853651
2023,2208.0884,1104,,,,,.76189315,1,.2812501494057849,1,144775.69,.0982671267107175,.6133802189465309,0,.4303971962514634
2009,137.44417,1200,,,,,.49155661,.93883246,,3,126923544,0,0,0,0
2010,131.28833,1200,,,,,.49155661,.92630696,-.0095400788531491,2,166432928,-.0085007521376249,.0004568602820643,0,.0014961869975884
2011,131.91583,1200,,,1862717.4,,.49155661,.9491837,-.034497859888125,2,178322032,-.0346719719088504,.0001741120207253,0,0
2012,150.11417,1200,,,2146222,,.49155661,.95841503,.0058373033321985,2,162887680,.0056974234074746,.0001398799247239,0,0
2013,160.69,1200,,,2489104.8,,.49155661,.91861612,.001352184456362,3,123820104,.0006005226734791,-.0011262552528603,.0018779170357433,0
2014,165.53084,1200,,,2403438.3,.001300049,.49155661,.91745323,-.0085879493715898,5,160107312,-.0110547447993991,.0021669925054551,.0002998029223543,0
2015,167.94333,1200,,,2145870,-.00081959536,.49155661,.96400976,.000560849694335,5,185953600,-.0025956118181234,.034650574146427,.000685397452765,.0321795100867337
2016,187.39833,1200,,,2250097,-.00046217506,.49155661,.95919853,.0116577774661188,5,147270512,.0134289316628146,.0075123023732712,.0008309420847811,.0101143986547481
2017,212.29083,1200,,,2023282.6,.000024843328,.49155661,.74882764,.0181593718446236,6,115012184,.0051841036592506,-.0955799297668988,.1254731151723504,.0169179172200788
2018,241.33749,1200,,,,,.49155661,.43802893,-.0337065494549499,8,191113376,-.0138729167052483,-.3626055530796784,.3429084391668223,.0001365188368455
2019,259.73999,1200,,,,,.49155661,.4285413,-.0292874171428904,9,223201376,-.045166510204757,.0151682840200124,.0007168413692199,6.03232736559e-06
2020,282.935,1200,,,,,.49155661,.41270396,.0523552181973133,8,140583072,.0490357299154603,.0391373110596025,.0001944438536381,.0360122666313876
2021,387.64084,1200,,,,,.49155661,.43091747,-.043382544093745,7,90406912,-.0006770074459905,-.0016028017018375,.0004415218264459,.0415442567723629
2022,804.16583,1200,,,,,.49155661,.45976669,-.0301577469441968,4,52753240,-.0699387423077694,.0416158695122027,0,.0018348741486302
2009,140.03334,1311,,,,,.4553031,.040825851,,95,1192947072,0,0,0,0
2010,167.11,1311,,,,,.4553031,.028171245,-.0036302180459891,127,1619415808,.0001423831689173,-.1125936246543559,.2128121486967179,.1039911252572679
2011,216.39,1311,-.00039548575,-.0003567666621755,9883875,,.4553031,.031209102,.0230852265761664,143,1701775360,-.0027581907070124,.0018639705869779,.1149847528464293,.0910053061502279
2012,200.17,1311,.0032157414,-.0002366420096249,8961265,-.010210786,.4553031,.023245852,.0358001895446627,149,1712105600,.0233761269496403,.0527111616441848,.0961535546188044,.1364406536679672
2013,207.72667,1311,-.00020721923,-.001287614154549,9601522,.0041980036,.4553031,.026607156,-.0216232207537058,141,1609788288,-.0259415085189321,.0064066686975172,.1184665277798789,.1205549087121696
2014,230.40666,1311,-.00067754887,-.0008053348170334,9414530,-.001041241,.4553031,.025204239,.0100880716363917,134,1669554816,.0061149601192654,.0239020442215857,.0388223020413466,.058751234745806
2015,248.28833,1311,-.0021162611,-.0017692123014754,7677287,-.0061138012,.4553031,.017640468,-.1312971186000225,130,1285357440,-.0247879508381954,-.0058496103886041,.0398218172500128,.1404813746232359
2016,269.62918,1311,-.00028365816,-.0007207492936843,7813452,-.005669184,.4553031,.01575991,-.0935606640758442,114,1070769152,-.0006624064626967,-.0660923928231998,.0534650554274392,.0802709202173869
2017,341.03418,1311,-.00101994,-.0009228318314456,9037455,.00021735393,.4553031,.018619297,-.015032217646306,107,999745472,-.0101099374817359,.0158314725855982,.0408629446019108,.0616166973520789
2018,442.12167,1311,.000071290764,-.0004333763602915,,,.4553031,.022032686,.0363874774098711,107,763245248,-.0097914589509896,.0482946003171352,.0431852681134359,.0453009320697108
2019,499.1925,1311,.0010852544,.0001229966441709,,,.4553031,.021641493,.0906536571875446,108,599224448,.0224601136158659,.1839138505746517,.0279552456614877,.1436755526644604
2020,557.93085,1311,,,,,.4553031,.025391478,-.058004814652229,111,465016032,-.0212576504101667,-.1402762119986692,.1196982323165647,.0161691845599579
2021,706.63086,1311,,,,,.4553031,.029617153,-.006739129756884,97,422353120,-.016201445043495,.0694573640810282,.0244081890280426,.0844032378224598
2022,1479.6217,1311,,,,,.4553031,.031177828,-.0113432003240618,57,177275696,.0366288631252532,.1767294317438607,.000776501233513,.2254779964266883
