isic4,year,markup_dispersion_wedge,counterfactual_label,scenario
2393,2019,0.05158034780123172,output-competition counterfactuals,no_output
2394,2011,0.08953914229170398,output-competition counterfactuals,no_output
2394,2012,0.06184744649970107,output-competition counterfactuals,no_output
2394,2013,0.036813704637510325,output-competition counterfactuals,no_output
2394,2014,0.06757934318080194,output-competition counterfactuals,no_output
2394,2015,0.11637964084684038,output-competition counterfactuals,no_output
2394,2016,0.02931945084807287,output-competition counterfactuals,no_output
2394,2017,0.08983270220270995,output-competition counterfactuals,no_output
2394,2018,0.1073714838556334,output-competition counterfactuals,no_output
2394,2019,0.41275287753441847,output-competition counterfactuals,no_output
2395,2011,0.0737668598137931,output-competition counterfactuals,no_output
2395,2012,0.0343099819603652,output-competition counterfactuals,no_output
2395,2013,0.037382418861356334,output-competition counterfactuals,no_output
2395,2014,0.03633129491254725,output-competition counterfactuals,no_output
2395,2015,0.041685732287380144,output-competition counterfactuals,no_output
2395,2016,0.030647740741171617,output-competition counterfactuals,no_output
2395,2017,0.04393477506107028,output-competition counterfactuals,no_output
2395,2018,0.03376314059248495,output-competition counterfactuals,no_output
2395,2019,0.022905569718925406,output-competition counterfactuals,no_output
2396,2011,0.05713266119876166,output-competition counterfactuals,no_output
2396,2012,0.03731599027044991,output-competition counterfactuals,no_output
2396,2013,0.05332524949556935,output-competition counterfactuals,no_output
2396,2014,0.12262504667414642,output-competition counterfactuals,no_output
2396,2015,0.03750575298070543,output-competition counterfactuals,no_output
2396,2016,0.048354658676272935,output-competition counterfactuals,no_output
2396,2017,0.07207415586681752,output-competition counterfactuals,no_output
2396,2018,0.048510879834776095,output-competition counterfactuals,no_output
2396,2019,0.08667347698209524,output-competition counterfactuals,no_output
2399,2011,0.059555922845612626,output-competition counterfactuals,no_output
2399,2012,0.028875539655616296,output-competition counterfactuals,no_output
2399,2013,0.019625242769531172,output-competition counterfactuals,no_output
2399,2014,0.011598124630265248,output-competition counterfactuals,no_output
2399,2015,0.013006916464417814,output-competition counterfactuals,no_output
2399,2016,0.026544455699321807,output-competition counterfactuals,no_output
2399,2017,0.05488545041365622,output-competition counterfactuals,no_output
2399,2018,0.03948645824160828,output-competition counterfactuals,no_output
2399,2019,0.054905519340045644,output-competition counterfactuals,no_output
2410,2011,0.008852809035372755,output-competition counterfactuals,no_output
2410,2012,0.010303513741116214,output-competition counterfactuals,no_output
2410,2013,0.006788816643190514,output-competition counterfactuals,no_output
2410,2014,0.011860354717511075,output-competition counterfactuals,no_output
2410,2015,0.020329049726442578,output-competition counterfactuals,no_output
2410,2016,0.01421289734053834,output-competition counterfactuals,no_output
2410,2017,0.035944813144083175,output-competition counterfactuals,no_output
2410,2018,0.18457652479575026,output-competition counterfactuals,no_output
2410,2019,0.09014611753482252,output-competition counterfactuals,no_output
2420,2011,0.5595955539675632,output-competition counterfactuals,no_output
2420,2012,1.0555371225152463,output-competition counterfactuals,no_output
2420,2013,0.6694500400702412,output-competition counterfactuals,no_output
2420,2014,0.14805472767893538,output-competition counterfactuals,no_output
2420,2015,0.1898941288384148,output-competition counterfactuals,no_output
2420,2016,0.16503286007432086,output-competition counterfactuals,no_output
2420,2017,0.4470186579335495,output-competition counterfactuals,no_output
2420,2018,0.10100747950881028,output-competition counterfactuals,no_output
2420,2019,0.1409386428798148,output-competition counterfactuals,no_output
2431,2011,0.01603735380133952,output-competition counterfactuals,no_output
2431,2012,0.004789011965658728,output-competition counterfactuals,no_output
2431,2013,0.005358818366564863,output-competition counterfactuals,no_output
2431,2014,0.007642975897993938,output-competition counterfactuals,no_output
2431,2015,0.0032556983631396473,output-competition counterfactuals,no_output
2431,2016,0.0035785628040351652,output-competition counterfactuals,no_output
2431,2017,0.0033198614406075603,output-competition counterfactuals,no_output
2431,2018,0.005679681482999053,output-competition counterfactuals,no_output
2431,2019,0.005705049805740785,output-competition counterfactuals,no_output
2432,2011,0.012086825090321204,output-competition counterfactuals,no_output
2432,2012,0.019720882431025002,output-competition counterfactuals,no_output
2432,2013,0.006840556931411484,output-competition counterfactuals,no_output
2432,2014,0.008331904896972728,output-competition counterfactuals,no_output
2432,2015,0.006116430820245841,output-competition counterfactuals,no_output
2432,2016,0.02454125883147434,output-competition counterfactuals,no_output
2432,2017,0.03318052887520334,output-competition counterfactuals,no_output
2432,2018,0.035783937498272994,output-competition counterfactuals,no_output
2432,2019,0.024555502246796722,output-competition counterfactuals,no_output
2511,2011,0.02090056053534557,output-competition counterfactuals,no_output
2511,2012,0.056665734301104914,output-competition counterfactuals,no_output
2511,2013,0.039871242254851114,output-competition counterfactuals,no_output
2511,2014,0.0866494094458795,output-competition counterfactuals,no_output
2511,2015,0.032837963216908586,output-competition counterfactuals,no_output
2511,2016,0.03825448846963393,output-competition counterfactuals,no_output
2511,2017,0.020112316059942657,output-competition counterfactuals,no_output
2511,2018,0.03771971027705195,output-competition counterfactuals,no_output
2511,2019,0.02949698969293155,output-competition counterfactuals,no_output
2512,2011,0.006303379756941091,output-competition counterfactuals,no_output
2512,2012,0.01247489773809441,output-competition counterfactuals,no_output
2512,2013,0.040815450057609504,output-competition counterfactuals,no_output
2512,2014,0.03620799754872432,output-competition counterfactuals,no_output
2512,2015,0.04588509672186715,output-competition counterfactuals,no_output
2512,2016,0.059188227212921794,output-competition counterfactuals,no_output
2512,2017,0.05652926202377519,output-competition counterfactuals,no_output
2512,2018,0.026238333585747953,output-competition counterfactuals,no_output
2512,2019,0.021863706517570365,output-competition counterfactuals,no_output
2513,2015,2.9409777145361646e-05,output-competition counterfactuals,no_output
2513,2016,0.019496917792241737,output-competition counterfactuals,no_output
2513,2017,0.014811687592540177,output-competition counterfactuals,no_output
2513,2018,0.04990426636817631,output-competition counterfactuals,no_output
2513,2019,0.09677927478542026,output-competition counterfactuals,no_output
2520,2012,0.04284367817082713,output-competition counterfactuals,no_output
2520,2013,0.08141582988402507,output-competition counterfactuals,no_output
2520,2014,0.13026802844466018,output-competition counterfactuals,no_output
2520,2015,0.09358488733167153,output-competition counterfactuals,no_output
2520,2016,0.09137853580426646,output-competition counterfactuals,no_output
2520,2017,0.07031660106095193,output-competition counterfactuals,no_output
2520,2018,0.08680933720788642,output-competition counterfactuals,no_output
2520,2019,0.12196158955346897,output-competition counterfactuals,no_output
2591,2011,0.01970137803630615,output-competition counterfactuals,no_output
2591,2012,0.02381772984853163,output-competition counterfactuals,no_output
2591,2013,0.019620397889897334,output-competition counterfactuals,no_output
2591,2014,0.028500720604420063,output-competition counterfactuals,no_output
2591,2015,0.05308773107163651,output-competition counterfactuals,no_output
2591,2016,0.03400636539787086,output-competition counterfactuals,no_output
2591,2017,0.047085182720882725,output-competition counterfactuals,no_output
2591,2018,0.03850163144446639,output-competition counterfactuals,no_output
2591,2019,0.0593379592017302,output-competition counterfactuals,no_output
2592,2011,0.02525437989850248,output-competition counterfactuals,no_output
2592,2012,0.04767145042921324,output-competition counterfactuals,no_output
2592,2013,0.028501406829824476,output-competition counterfactuals,no_output
2592,2014,0.04948867798643493,output-competition counterfactuals,no_output
2592,2015,0.03039405157834607,output-competition counterfactuals,no_output
2592,2016,0.04537319245462404,output-competition counterfactuals,no_output
2592,2017,0.03774589805406505,output-competition counterfactuals,no_output
2592,2018,0.09105046254585392,output-competition counterfactuals,no_output
2592,2019,0.07218367025106838,output-competition counterfactuals,no_output
2593,2011,0.06140209671293062,output-competition counterfactuals,no_output
2593,2012,0.06110072856058418,output-competition counterfactuals,no_output
2593,2013,0.03315529048383009,output-competition counterfactuals,no_output
2593,2014,0.035690364565738944,output-competition counterfactuals,no_output
2593,2015,0.04456260869519528,output-competition counterfactuals,no_output
2593,2016,0.04136684688882209,output-competition counterfactuals,no_output
2593,2017,0.024378674668452616,output-competition counterfactuals,no_output
2593,2018,0.0438747368053899,output-competition counterfactuals,no_output
2593,2019,0.03785461830009616,output-competition counterfactuals,no_output
2599,2011,0.02743942451086376,output-competition counterfactuals,no_output
2599,2012,0.03535063459112139,output-competition counterfactuals,no_output
2599,2013,0.036184086948206934,output-competition counterfactuals,no_output
2599,2014,0.048579124153278294,output-competition counterfactuals,no_output
2599,2015,0.030930828869489838,output-competition counterfactuals,no_output
2599,2016,0.03867554337894802,output-competition counterfactuals,no_output
2599,2017,0.047987749021159036,output-competition counterfactuals,no_output
2599,2018,0.07911135591972714,output-competition counterfactuals,no_output
2599,2019,0.10836885822709548,output-competition counterfactuals,no_output
2610,2011,0.08594333072129544,output-competition counterfactuals,no_output
2610,2012,0.16513020462011307,output-competition counterfactuals,no_output
2610,2013,0.12092589308424075,output-competition counterfactuals,no_output
2610,2014,0.13737524904057585,output-competition counterfactuals,no_output
2610,2015,0.07712331904940549,output-competition counterfactuals,no_output
2610,2016,0.09225373054371162,output-competition counterfactuals,no_output
2610,2017,0.09324153861760807,output-competition counterfactuals,no_output
2610,2018,0.6007627410482257,output-competition counterfactuals,no_output
2610,2019,0.5827276124193357,output-competition counterfactuals,no_output
2620,2011,0.0010975766920271503,output-competition counterfactuals,no_output
2620,2012,0.005806518763911113,output-competition counterfactuals,no_output
2630,2011,0.02163088988071499,output-competition counterfactuals,no_output
2630,2012,0.09262818382153121,output-competition counterfactuals,no_output
2630,2013,0.12032320670088248,output-competition counterfactuals,no_output
2630,2014,0.012603650774136846,output-competition counterfactuals,no_output
2630,2015,0.13721363374997447,output-competition counterfactuals,no_output
2630,2016,0.2248544254350238,output-competition counterfactuals,no_output
2630,2017,0.01902712357848549,output-competition counterfactuals,no_output
2630,2018,0.03302375701631018,output-competition counterfactuals,no_output
2630,2019,0.01664996184650036,output-competition counterfactuals,no_output
2640,2011,0.014331317199298801,output-competition counterfactuals,no_output
2640,2012,0.0958319492632691,output-competition counterfactuals,no_output
2640,2013,0.34460618466139736,output-competition counterfactuals,no_output
2640,2014,0.3638111743614053,output-competition counterfactuals,no_output
2640,2015,0.001948825434467127,output-competition counterfactuals,no_output
2640,2016,0.004484273982744924,output-competition counterfactuals,no_output
2640,2017,0.0027440674054051493,output-competition counterfactuals,no_output
2640,2018,0.14002829430882074,output-competition counterfactuals,no_output
2640,2019,0.031783312949497086,output-competition counterfactuals,no_output
2651,2011,0.026799745831092996,output-competition counterfactuals,no_output
2651,2012,0.03318922553601572,output-competition counterfactuals,no_output
2651,2013,0.03142741132491987,output-competition counterfactuals,no_output
2651,2014,0.02685227594341567,output-competition counterfactuals,no_output
2651,2015,0.11055820851421357,output-competition counterfactuals,no_output
2651,2016,0.03709876555303631,output-competition counterfactuals,no_output
2651,2017,0.05773149061058295,output-competition counterfactuals,no_output
2651,2018,0.050680795731520935,output-competition counterfactuals,no_output
2651,2019,0.04118790064963094,output-competition counterfactuals,no_output
2660,2014,0.05529841380838624,output-competition counterfactuals,no_output
2660,2015,0.053747430489764735,output-competition counterfactuals,no_output
2660,2016,0.09010699829684526,output-competition counterfactuals,no_output
2660,2017,0.017254004683695267,output-competition counterfactuals,no_output
2660,2018,0.03812101482200235,output-competition counterfactuals,no_output
2660,2019,0.0794177384449966,output-competition counterfactuals,no_output
2670,2017,0.09451922769554394,output-competition counterfactuals,no_output
2670,2018,0.05487117034701669,output-competition counterfactuals,no_output
2670,2019,0.05771876561364919,output-competition counterfactuals,no_output
2710,2011,0.05988647987212094,output-competition counterfactuals,no_output
2710,2012,0.054480091816838175,output-competition counterfactuals,no_output
2710,2013,0.07298587694682088,output-competition counterfactuals,no_output
2710,2014,0.07743396845038684,output-competition counterfactuals,no_output
2710,2015,0.04628732877363733,output-competition counterfactuals,no_output
2710,2016,0.06786373617308251,output-competition counterfactuals,no_output
2710,2017,0.067272883908223,output-competition counterfactuals,no_output
2710,2018,0.06421959287488674,output-competition counterfactuals,no_output
2710,2019,0.05319935047893435,output-competition counterfactuals,no_output
2720,2011,2.2962155712491473e-05,output-competition counterfactuals,no_output
2720,2012,0.01387563464033277,output-competition counterfactuals,no_output
2720,2014,0.0004147302615335435,output-competition counterfactuals,no_output
2720,2015,0.2822683091000689,output-competition counterfactuals,no_output
2733,2011,0.23953467352187863,output-competition counterfactuals,no_output
2733,2012,0.22842126090762727,output-competition counterfactuals,no_output
2733,2013,0.2687148355502141,output-competition counterfactuals,no_output
2733,2014,0.01778846035280199,output-competition counterfactuals,no_output
2733,2015,0.0067791425604428225,output-competition counterfactuals,no_output
2733,2016,0.21807049907137543,output-competition counterfactuals,no_output
2733,2017,0.1314932365570021,output-competition counterfactuals,no_output
2733,2018,0.1119158770358219,output-competition counterfactuals,no_output
2733,2019,0.14079905384299404,output-competition counterfactuals,no_output
2740,2011,0.020446304856820433,output-competition counterfactuals,no_output
2740,2012,0.09459451961631517,output-competition counterfactuals,no_output
2740,2013,0.042090747168719876,output-competition counterfactuals,no_output
2740,2014,0.04318746295804475,output-competition counterfactuals,no_output
2740,2015,0.0533877364138271,output-competition counterfactuals,no_output
2740,2016,0.062497251071448545,output-competition counterfactuals,no_output
2740,2017,0.07619036939134588,output-competition counterfactuals,no_output
2740,2018,0.046624984071680184,output-competition counterfactuals,no_output
2740,2019,0.14896403996286478,output-competition counterfactuals,no_output
2750,2011,0.024636630882488266,output-competition counterfactuals,no_output
2750,2012,0.12386167715155987,output-competition counterfactuals,no_output
2750,2013,0.017589172693956257,output-competition counterfactuals,no_output
2750,2014,0.019321312542921965,output-competition counterfactuals,no_output
2750,2015,0.058318075051978606,output-competition counterfactuals,no_output
2750,2016,0.061814760118546634,output-competition counterfactuals,no_output
2750,2017,0.0931441474584889,output-competition counterfactuals,no_output
2750,2018,0.11303813345602302,output-competition counterfactuals,no_output
2750,2019,0.12266639969011406,output-competition counterfactuals,no_output
2790,2011,0.042317233271204666,output-competition counterfactuals,no_output
2790,2012,0.017658992072407172,output-competition counterfactuals,no_output
2790,2013,0.03008639259536742,output-competition counterfactuals,no_output
2790,2014,0.011802446543310752,output-competition counterfactuals,no_output
2790,2015,0.013741888003682185,output-competition counterfactuals,no_output
2790,2016,0.11644680264934165,output-competition counterfactuals,no_output
2790,2017,0.06311462346052882,output-competition counterfactuals,no_output
2790,2018,0.06298934347650588,output-competition counterfactuals,no_output
2790,2019,0.038779885014214886,output-competition counterfactuals,no_output
2811,2012,0.00023776812259295984,output-competition counterfactuals,no_output
2811,2013,0.00249480950662818,output-competition counterfactuals,no_output
2811,2014,0.008121486986632615,output-competition counterfactuals,no_output
2811,2015,0.018125460738732554,output-competition counterfactuals,no_output
2811,2016,0.005708027655358482,output-competition counterfactuals,no_output
2811,2017,0.022571504822457664,output-competition counterfactuals,no_output
2811,2018,0.05669166062162317,output-competition counterfactuals,no_output
2811,2019,0.05598482566109793,output-competition counterfactuals,no_output
2813,2011,0.017077083909570117,output-competition counterfactuals,no_output
2813,2012,0.022092903777519456,output-competition counterfactuals,no_output
2813,2013,0.01706479677590899,output-competition counterfactuals,no_output
2813,2014,0.04476539406616786,output-competition counterfactuals,no_output
2813,2015,0.07084852773963762,output-competition counterfactuals,no_output
2813,2016,0.047056859018526624,output-competition counterfactuals,no_output
2813,2017,0.05120093601713173,output-competition counterfactuals,no_output
2813,2018,0.060905186619587416,output-competition counterfactuals,no_output
2813,2019,0.04103329935917236,output-competition counterfactuals,no_output
2814,2011,0.013091724046288866,output-competition counterfactuals,no_output
2814,2012,0.045254487241133054,output-competition counterfactuals,no_output
2814,2013,0.010460942672813162,output-competition counterfactuals,no_output
2814,2014,0.011711335105557594,output-competition counterfactuals,no_output
2814,2015,0.04094661630538605,output-competition counterfactuals,no_output
2814,2016,0.03823342543161435,output-competition counterfactuals,no_output
2814,2017,0.023468059028994598,output-competition counterfactuals,no_output
2814,2018,0.023758468728306347,output-competition counterfactuals,no_output
2814,2019,0.008392687836782436,output-competition counterfactuals,no_output
2815,2011,0.014135190663520019,output-competition counterfactuals,no_output
2815,2012,0.013931168421044493,output-competition counterfactuals,no_output
2815,2013,0.06879204197575714,output-competition counterfactuals,no_output
2815,2014,0.05702515252359178,output-competition counterfactuals,no_output
2815,2015,0.017782454093609353,output-competition counterfactuals,no_output
2815,2016,0.017297398465904047,output-competition counterfactuals,no_output
2815,2017,0.8848228570571429,output-competition counterfactuals,no_output
2815,2018,0.4821414894519163,output-competition counterfactuals,no_output
2815,2019,0.08145765463717966,output-competition counterfactuals,no_output
2816,2011,0.04710970413718657,output-competition counterfactuals,no_output
2816,2012,0.08004876620643431,output-competition counterfactuals,no_output
2816,2013,0.033304708137554095,output-competition counterfactuals,no_output
2816,2014,0.09337295007521693,output-competition counterfactuals,no_output
2816,2015,0.08263047674062257,output-competition counterfactuals,no_output
2816,2016,0.0654410905912815,output-competition counterfactuals,no_output
2816,2017,0.03971760925493399,output-competition counterfactuals,no_output
2816,2018,0.1163049574814511,output-competition counterfactuals,no_output
2816,2019,0.10805049586420845,output-competition counterfactuals,no_output
2819,2011,0.1299593033288714,output-competition counterfactuals,no_output
2819,2012,0.233641314607115,output-competition counterfactuals,no_output
2819,2013,0.17413298343000502,output-competition counterfactuals,no_output
2819,2014,0.03546614230220501,output-competition counterfactuals,no_output
2819,2015,0.04283342558908454,output-competition counterfactuals,no_output
2819,2016,0.05167450535691373,output-competition counterfactuals,no_output
2819,2017,0.045174495811275334,output-competition counterfactuals,no_output
2819,2018,0.048052387788218937,output-competition counterfactuals,no_output
2819,2019,0.140126609327176,output-competition counterfactuals,no_output
2821,2011,0.046876777769912045,output-competition counterfactuals,no_output
2821,2012,0.018119706607001764,output-competition counterfactuals,no_output
2821,2013,0.06446555143237886,output-competition counterfactuals,no_output
2821,2014,0.06447964061204463,output-competition counterfactuals,no_output
2821,2015,0.015458973313661546,output-competition counterfactuals,no_output
2821,2016,0.016387929164726353,output-competition counterfactuals,no_output
2821,2017,0.01701988541697875,output-competition counterfactuals,no_output
2821,2018,0.01851686301454658,output-competition counterfactuals,no_output
2821,2019,0.017167093893578653,output-competition counterfactuals,no_output
2822,2011,0.06594256221339155,output-competition counterfactuals,no_output
2822,2012,0.07378765824593048,output-competition counterfactuals,no_output
2822,2013,0.11055889339693681,output-competition counterfactuals,no_output
2822,2014,0.06275681121975876,output-competition counterfactuals,no_output
2822,2015,0.07128646675278315,output-competition counterfactuals,no_output
2822,2016,0.05845616325591801,output-competition counterfactuals,no_output
2822,2017,0.05559182745098801,output-competition counterfactuals,no_output
2822,2018,0.18957080262570722,output-competition counterfactuals,no_output
2822,2019,0.19749202658544537,output-competition counterfactuals,no_output
2823,2011,0.006218969747655837,output-competition counterfactuals,no_output
2823,2012,0.009763361921016109,output-competition counterfactuals,no_output
2823,2013,0.004646295337654328,output-competition counterfactuals,no_output
2823,2014,0.034969537056898425,output-competition counterfactuals,no_output
2823,2015,0.02770758732574712,output-competition counterfactuals,no_output
2823,2016,0.11843024749037433,output-competition counterfactuals,no_output
2823,2017,0.08801980031032466,output-competition counterfactuals,no_output
2823,2018,0.046282059596446753,output-competition counterfactuals,no_output
2823,2019,0.03145670424280999,output-competition counterfactuals,no_output
2824,2011,0.017255720054594945,output-competition counterfactuals,no_output
2824,2012,0.11183293161232268,output-competition counterfactuals,no_output
2824,2013,0.07660809621605896,output-competition counterfactuals,no_output
2824,2014,0.0651409970826946,output-competition counterfactuals,no_output
2824,2015,0.097324265183563,output-competition counterfactuals,no_output
2824,2016,0.06245019730560796,output-competition counterfactuals,no_output
2824,2017,0.12897118625015044,output-competition counterfactuals,no_output
2824,2018,0.12444597932694268,output-competition counterfactuals,no_output
2824,2019,0.14097870736970036,output-competition counterfactuals,no_output
2825,2011,0.022831271661598717,output-competition counterfactuals,no_output
2825,2012,0.026256667143526268,output-competition counterfactuals,no_output
2825,2013,0.012690900107811402,output-competition counterfactuals,no_output
2825,2014,0.00962894857407598,output-competition counterfactuals,no_output
2825,2015,0.01578433479908755,output-competition counterfactuals,no_output
2825,2016,0.020151880914623194,output-competition counterfactuals,no_output
2825,2017,0.023415528405893546,output-competition counterfactuals,no_output
2825,2018,0.05028037899506174,output-competition counterfactuals,no_output
2825,2019,0.03419404998384498,output-competition counterfactuals,no_output
2826,2011,0.05363356768906659,output-competition counterfactuals,no_output
2826,2012,0.010545928978841611,output-competition counterfactuals,no_output
2826,2013,0.03148176364195107,output-competition counterfactuals,no_output
2826,2014,0.016694423426992983,output-competition counterfactuals,no_output
2826,2015,0.029883221234316772,output-competition counterfactuals,no_output
2826,2016,0.01805748131973948,output-competition counterfactuals,no_output
2826,2017,0.08090707751035764,output-competition counterfactuals,no_output
2826,2018,0.1020349866912923,output-competition counterfactuals,no_output
2826,2019,0.07824361830723187,output-competition counterfactuals,no_output
2829,2011,0.09681369178080163,output-competition counterfactuals,no_output
2829,2012,0.09784591433288112,output-competition counterfactuals,no_output
2829,2013,0.09753786999233151,output-competition counterfactuals,no_output
2829,2014,0.11765498741764549,output-competition counterfactuals,no_output
2829,2015,0.051787114727480356,output-competition counterfactuals,no_output
2829,2016,0.04804188555512983,output-competition counterfactuals,no_output
2829,2017,0.04181836425885616,output-competition counterfactuals,no_output
2829,2018,0.06490320982615062,output-competition counterfactuals,no_output
2829,2019,0.051013520199721274,output-competition counterfactuals,no_output
2910,2011,0.002543766809299063,output-competition counterfactuals,no_output
2910,2012,0.30261985795593954,output-competition counterfactuals,no_output
2910,2013,0.07208487109130023,output-competition counterfactuals,no_output
2910,2014,0.006139385285107738,output-competition counterfactuals,no_output
2910,2015,0.006488650541123226,output-competition counterfactuals,no_output
2910,2016,0.018871759435032897,output-competition counterfactuals,no_output
2910,2017,0.0013669298713328629,output-competition counterfactuals,no_output
2910,2018,0.021702598002136447,output-competition counterfactuals,no_output
2910,2019,0.00047637407518785914,output-competition counterfactuals,no_output
2920,2011,0.030423550599112673,output-competition counterfactuals,no_output
2920,2012,0.05000878297397955,output-competition counterfactuals,no_output
2920,2013,0.007570862075195531,output-competition counterfactuals,no_output
2920,2014,0.043259186919702604,output-competition counterfactuals,no_output
2920,2015,0.015441781460893013,output-competition counterfactuals,no_output
2920,2016,0.013105207762269996,output-competition counterfactuals,no_output
2920,2017,0.012650746673291075,output-competition counterfactuals,no_output
2920,2018,0.04317153624954588,output-competition counterfactuals,no_output
2920,2019,0.03790787222599589,output-competition counterfactuals,no_output
2930,2011,0.0212330847821886,output-competition counterfactuals,no_output
2930,2012,0.025182513080643957,output-competition counterfactuals,no_output
2930,2013,0.023388910823220435,output-competition counterfactuals,no_output
2930,2014,0.020858176599302065,output-competition counterfactuals,no_output
2930,2015,0.028936559250348097,output-competition counterfactuals,no_output
2930,2016,0.028708698879168132,output-competition counterfactuals,no_output
2930,2017,0.01032843381583072,output-competition counterfactuals,no_output
2930,2018,0.019294978491909778,output-competition counterfactuals,no_output
2930,2019,0.015339842360397971,output-competition counterfactuals,no_output
3011,2011,0.27761668259019495,output-competition counterfactuals,no_output
3011,2012,4.645512911413739,output-competition counterfactuals,no_output
3011,2013,0.0983081138820856,output-competition counterfactuals,no_output
3011,2014,0.08875219166905861,output-competition counterfactuals,no_output
3011,2015,0.35838394500843584,output-competition counterfactuals,no_output
3011,2016,0.06920825696140812,output-competition counterfactuals,no_output
3011,2017,0.04469832283245316,output-competition counterfactuals,no_output
3011,2018,0.04598004887170403,output-competition counterfactuals,no_output
3011,2019,0.11858772839206055,output-competition counterfactuals,no_output
3012,2011,0.007531440840387342,output-competition counterfactuals,no_output
3012,2012,0.0947487583994479,output-competition counterfactuals,no_output
3012,2013,0.12609000144913013,output-competition counterfactuals,no_output
3012,2014,0.09107416249041587,output-competition counterfactuals,no_output
3012,2015,0.03430056844326715,output-competition counterfactuals,no_output
3012,2016,0.03950459674984936,output-competition counterfactuals,no_output
3012,2017,0.03846660684708579,output-competition counterfactuals,no_output
3012,2018,0.0027180503311479325,output-competition counterfactuals,no_output
3012,2019,0.010963121288594604,output-competition counterfactuals,no_output
3030,2011,0.0101251682581317,output-competition counterfactuals,no_output
3030,2012,0.0043327866980394725,output-competition counterfactuals,no_output
3030,2013,0.057311339504241485,output-competition counterfactuals,no_output
3030,2014,0.014817466740066542,output-competition counterfactuals,no_output
3030,2015,0.017331021107114493,output-competition counterfactuals,no_output
3030,2016,0.14276315274613344,output-competition counterfactuals,no_output
3030,2017,0.12484987667060313,output-competition counterfactuals,no_output
3030,2018,0.41282200177169476,output-competition counterfactuals,no_output
3030,2019,0.031427569504235794,output-competition counterfactuals,no_output
3091,2015,0.005887859978310356,output-competition counterfactuals,no_output
3091,2016,0.0033677440871328897,output-competition counterfactuals,no_output
3091,2017,0.007294999163129287,output-competition counterfactuals,no_output
3091,2018,0.015412404896353803,output-competition counterfactuals,no_output
3091,2019,0.0006927045576377108,output-competition counterfactuals,no_output
3099,2011,0.02747961412270066,output-competition counterfactuals,no_output
3099,2012,0.03258727286695439,output-competition counterfactuals,no_output
3099,2013,0.028529943997078644,output-competition counterfactuals,no_output
3099,2014,0.017261421283194328,output-competition counterfactuals,no_output
3099,2015,0.028771734866882493,output-competition counterfactuals,no_output
3099,2016,0.04273784696128656,output-competition counterfactuals,no_output
3099,2017,0.010905474240572045,output-competition counterfactuals,no_output
3099,2018,0.008921095412137104,output-competition counterfactuals,no_output
3099,2019,0.01033344138886943,output-competition counterfactuals,no_output
3100,2011,0.08866358070332082,output-competition counterfactuals,no_output
3100,2012,0.07587173621811988,output-competition counterfactuals,no_output
3100,2013,0.08585724620258803,output-competition counterfactuals,no_output
3100,2014,0.06918600078568568,output-competition counterfactuals,no_output
3100,2015,0.0918424724463317,output-competition counterfactuals,no_output
3100,2016,0.07376911207559211,output-competition counterfactuals,no_output
3100,2017,0.07054490431571367,output-competition counterfactuals,no_output
3100,2018,0.0721881374115291,output-competition counterfactuals,no_output
3100,2019,0.05428435874121548,output-competition counterfactuals,no_output
3211,2011,0.010082707044272471,output-competition counterfactuals,no_output
3211,2012,0.0254324447529538,output-competition counterfactuals,no_output
3211,2013,0.03096392889842491,output-competition counterfactuals,no_output
3211,2014,0.0041302046347803266,output-competition counterfactuals,no_output
3211,2015,0.003543749042080287,output-competition counterfactuals,no_output
3211,2016,0.00010502989425485723,output-competition counterfactuals,no_output
3211,2017,0.0059360412612136145,output-competition counterfactuals,no_output
3211,2018,0.004158486947260681,output-competition counterfactuals,no_output
3211,2019,0.0006362618376541335,output-competition counterfactuals,no_output
3230,2011,0.06391522412172909,output-competition counterfactuals,no_output
3230,2012,0.05322337019120528,output-competition counterfactuals,no_output
3230,2013,0.05962934082879167,output-competition counterfactuals,no_output
3230,2014,0.13274297275008753,output-competition counterfactuals,no_output
3230,2015,0.07378948850879963,output-competition counterfactuals,no_output
3230,2016,0.08115180724751944,output-competition counterfactuals,no_output
3230,2017,0.07452116997283123,output-competition counterfactuals,no_output
3230,2018,0.15588498161787884,output-competition counterfactuals,no_output
3230,2019,0.04109078244353337,output-competition counterfactuals,no_output
3240,2011,0.12226869655915679,output-competition counterfactuals,no_output
3240,2012,0.0987376412003228,output-competition counterfactuals,no_output
3240,2013,0.13296408433868606,output-competition counterfactuals,no_output
3240,2014,0.12248335531475192,output-competition counterfactuals,no_output
3240,2015,0.0926749930088287,output-competition counterfactuals,no_output
3240,2016,0.08786607037556433,output-competition counterfactuals,no_output
3240,2017,0.061832849816302236,output-competition counterfactuals,no_output
3240,2018,0.004673819914239317,output-competition counterfactuals,no_output
3240,2019,0.12974250812525723,output-competition counterfactuals,no_output
3250,2011,0.2138877009595501,output-competition counterfactuals,no_output
3250,2012,0.15524399424181615,output-competition counterfactuals,no_output
3250,2013,0.128983441190387,output-competition counterfactuals,no_output
3250,2014,0.07598084897764196,output-competition counterfactuals,no_output
3250,2015,0.14454098441579108,output-competition counterfactuals,no_output
3250,2016,0.1553712820190795,output-competition counterfactuals,no_output
3250,2017,0.20027789033593535,output-competition counterfactuals,no_output
3250,2018,0.23925660821970746,output-competition counterfactuals,no_output
3250,2019,0.20007412063041044,output-competition counterfactuals,no_output
