isic4,year,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu,d_inv_mu_j_components,n_firms,dom_j,ls_pre_filled,post2016,change_IP,output_IV,Z_input,ls_pre_x_post2016,within_inv_mu_abs_share,between_inv_mu_abs_share,entry_inv_mu_abs_share,exit_inv_mu_abs_share,counterfactual_label,scenario
2920,2016,0.0391784145794482,-0.23188065738072047,0.26897214171076067,0.04011370227544813,0.03615619663404027,29,4.7199782e+08,0.5431812,1.0,-0.00012074852566001937,0.00010965803085127845,0.0006237536386413112,0.5431811809539795,0.06753211741162521,0.39969437119423645,0.4636292317963219,0.0691442795978166,output-competition counterfactuals,no_output
2920,2017,-0.041407860513884905,0.14779883549354278,0.05120785522751479,0.23351219254692673,-0.07591336233975407,33,4.6501965e+08,0.5431812,1.0,0.0026060775853693485,0.00017799214401748031,-0.002202048708170423,0.5431811809539795,0.087371858746472,0.3118600868862743,0.10805014888774425,0.4927179054795095,output-competition counterfactuals,no_output
2920,2018,-0.0639901739632892,0.1564022893836608,0.08747286843358196,0.27166198881916753,-0.09177700496521396,29,2.0421717e+08,0.5431812,1.0,-0.00015424656157847494,-3.246326377848163e-05,-0.0025059508313347583,0.5431811809539795,0.11041787278824343,0.26987906147688506,0.15093829975619497,0.4687647659786764,output-competition counterfactuals,no_output
2920,2019,0.07900077413605766,-0.08390795537291437,0.09740780226264922,0.0235069856139262,0.06899363541186632,39,1.2885124e+08,0.5431812,1.0,-0.0014503264101222157,0.0002580395375844091,0.0009370287426406775,0.5431811809539795,0.27834470823199103,0.2956342594364135,0.3431984888353346,0.08282254349626066,output-competition counterfactuals,no_output
2930,2011,0.0,0.0,0.0,0.0,0.0,194,2.4070682e+09,0.5882631,0.0,,-0.00045616208808496594,0.001519238037036352,0.0,,,,,output-competition counterfactuals,no_output
2930,2012,-0.019562890290719528,0.00415381621943472,0.07877091552809976,0.0885290751727942,-0.025167233715979245,184,2.2134413e+09,0.5882631,0.0,-0.0007701842114329338,0.000774869229644537,-0.0018027261484734325,0.0,0.10241455629978316,0.02174582787831004,0.41237712031565654,0.4634624955062503,output-competition counterfactuals,no_output
2930,2013,0.015796079605974685,-0.1336976570335002,0.40404225051070525,0.2246467892127998,0.061493883870379906,206,3.0776458e+09,0.5882631,0.0,0.0034850439988076687,4.004235233878717e-05,-0.000888045664908077,0.0,0.02029867543432582,0.17180752529420867,0.5192125330749309,0.2886812661965346,output-competition counterfactuals,no_output
2930,2014,-0.007072324627690794,-0.07167824701961849,0.19752943642164605,0.11068404690520299,0.008094817869133783,205,3.6319122e+09,0.5882631,0.0,0.0004000308981630951,0.0001767389476299286,0.0033502477511486717,0.0,0.018276438177605634,0.1852323131780423,0.5104593925005183,0.28603185614383364,output-competition counterfactuals,no_output
2930,2015,-0.031073477313262477,-0.0217687408326908,0.044428820560693756,0.027783622242798945,-0.036197019828058466,198,2.579694e+09,0.5882631,0.0,0.0006095673306845129,8.268156670965254e-05,-0.0009982263781944667,0.0,0.24847916165095277,0.17407380634529832,0.3552752070444967,0.22217182495925222,output-competition counterfactuals,no_output
2930,2016,0.0016794119675193175,-0.08099029549617515,0.10898549167377568,0.031076441124348028,-0.0014018329792281764,208,3.2433718e+09,0.5882631,1.0,-0.002960760146379471,-6.530007522087544e-05,0.0006237536386413112,0.5882630944252014,0.007540069141255325,0.3636227677440533,0.4893130205733888,0.1395241425413025,output-competition counterfactuals,no_output
2930,2017,-0.03221295439014726,0.08760632149815219,0.025101782654048718,0.09361615017434524,-0.013121000412291597,210,2.2057395e+09,0.5882631,1.0,0.0002595093101263046,0.00023251891252584755,-0.002202048708170423,0.5882630944252014,0.13504372992142302,0.3672648052245833,0.10523214717357442,0.39245931768041925,output-competition counterfactuals,no_output
2930,2018,-0.013874624255585926,0.030296691140729148,0.05136353247703215,0.0851340087580741,-0.017348409395898726,212,2.5025833e+09,0.5882631,1.0,-0.0003899801231455058,9.055979171535e-05,-0.002505950831334758,0.5882630944252014,0.07679588233566591,0.16769182971327912,0.28429654913806085,0.471215738812994,output-competition counterfactuals,no_output
2930,2019,0.06516530813836993,-0.004735429227170031,0.08552983726284823,0.0672005247059191,0.07875919146812903,214,1.1458214e+09,0.5882631,1.0,-0.0021252278238534927,0.0005407367716543376,0.0009370287426406774,0.5882630944252014,0.29270532433798213,0.02127029530613428,0.3841774016235482,0.30184697873233535,output-competition counterfactuals,no_output
3011,2011,0.0,0.0,0.0,0.0,0.0,26,1.0573468e+08,0.547387,0.0,,,,0.0,,,,,output-competition counterfactuals,no_output
